26/10/2012
V740D9_dispersion1540equalized_TEr20g200 _X	V740D9_dispersion1540equalized_TEr20g200_Y	V740D9_dispersion1540equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_TEr20g200 _X	dispersionV740D9_1560equalized_TEr20g200_Y	dispersionV740D9_1560equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_noRing _X	dispersionV740D9_1560equalized_noRing_Y	dispersionV740D9_1560equalized_noRing_Ynorm	dispersionV740D9_1560equalized_r20g275 _X	dispersionV740D9_1560equalized_r20g275_Y	dispersionV740D9_1560equalized_r20g275_Ynorm	dispersionV740D9_1560equalized_r20g325 _X	dispersionV740D9_1560equalized_r20g325_Y	dispersionV740D9_1560equalized_r20g325_Ynorm	dispersionV740D9_1560equalized_r20g400 _X	dispersionV740D9_1560equalized_r20g400_Y	dispersionV740D9_1560equalized_r20g400_Ynorm	dispersionV740D9_1560equalized_r20g170g180 _X	dispersionV740D9_1560equalized_r20g170g180_Y	dispersionV740D9_1560equalized_r20g170g180_Ynorm
1.530620E+3	1.741000E+2	-5.900000E+0	1.530620E+3	-9.917000E+1	-2.772700E+2	1.536200E+3	-3.420000E+1	-1.582000E+2	1.530620E+3	-1.096000E+2	-2.891000E+2	1.530620E+3	-1.108000E+2	-2.481000E+2	1.530620E+3	-1.206000E+2	-2.597000E+2	1.530620E+3	-1.177000E+2	-2.967000E+2
1.530630E+3	1.745000E+2	-5.500000E+0	1.530630E+3	-9.850000E+1	-2.766000E+2	1.536300E+3	-3.119000E+1	-1.551900E+2	1.530630E+3	-1.094000E+2	-2.889000E+2	1.530630E+3	-1.102000E+2	-2.475000E+2	1.530630E+3	-1.198000E+2	-2.589000E+2	1.530630E+3	-1.173000E+2	-2.963000E+2
1.530640E+3	1.750000E+2	-5.000000E+0	1.530640E+3	-9.760000E+1	-2.757000E+2	1.536400E+3	-2.683000E+1	-1.508300E+2	1.530640E+3	-1.090000E+2	-2.885000E+2	1.530640E+3	-1.094000E+2	-2.467000E+2	1.530640E+3	-1.190000E+2	-2.581000E+2	1.530640E+3	-1.163000E+2	-2.953000E+2
1.530650E+3	1.758000E+2	-4.200000E+0	1.530650E+3	-9.680000E+1	-2.749000E+2	1.536500E+3	-2.260000E+1	-1.466000E+2	1.530650E+3	-1.085000E+2	-2.880000E+2	1.530650E+3	-1.084000E+2	-2.457000E+2	1.530650E+3	-1.176000E+2	-2.567000E+2	1.530650E+3	-1.152000E+2	-2.942000E+2
1.530660E+3	1.761000E+2	-3.900000E+0	1.530660E+3	-9.609000E+1	-2.741900E+2	1.536600E+3	-1.971000E+1	-1.437100E+2	1.530660E+3	-1.080000E+2	-2.875000E+2	1.530660E+3	-1.078000E+2	-2.451000E+2	1.530660E+3	-1.170000E+2	-2.561000E+2	1.530660E+3	-1.142000E+2	-2.932000E+2
1.530670E+3	1.765000E+2	-3.500000E+0	1.530670E+3	-9.554000E+1	-2.736400E+2	1.536700E+3	-1.842000E+1	-1.424200E+2	1.530670E+3	-1.075000E+2	-2.870000E+2	1.530670E+3	-1.072000E+2	-2.445000E+2	1.530670E+3	-1.165000E+2	-2.556000E+2	1.530670E+3	-1.135000E+2	-2.925000E+2
1.530680E+3	1.771000E+2	-2.900000E+0	1.530680E+3	-9.477000E+1	-2.728700E+2	1.536800E+3	-1.845000E+1	-1.424500E+2	1.530680E+3	-1.065000E+2	-2.860000E+2	1.530680E+3	-1.066000E+2	-2.439000E+2	1.530680E+3	-1.162000E+2	-2.553000E+2	1.530680E+3	-1.127000E+2	-2.917000E+2
1.530690E+3	1.778000E+2	-2.200000E+0	1.530690E+3	-9.411000E+1	-2.722100E+2	1.536900E+3	-1.991000E+1	-1.439100E+2	1.530690E+3	-1.059000E+2	-2.854000E+2	1.530690E+3	-1.060000E+2	-2.433000E+2	1.530690E+3	-1.159000E+2	-2.550000E+2	1.530690E+3	-1.120000E+2	-2.910000E+2
1.530700E+3	1.783000E+2	-1.700000E+0	1.530700E+3	-9.364000E+1	-2.717400E+2	1.537000E+3	-2.158000E+1	-1.455800E+2	1.530700E+3	-1.055000E+2	-2.850000E+2	1.530700E+3	-1.055000E+2	-2.428000E+2	1.530700E+3	-1.156000E+2	-2.547000E+2	1.530700E+3	-1.114000E+2	-2.904000E+2
1.530710E+3	1.788000E+2	-1.200000E+0	1.530710E+3	-9.300000E+1	-2.711000E+2	1.537100E+3	-2.263000E+1	-1.466300E+2	1.530710E+3	-1.050000E+2	-2.845000E+2	1.530710E+3	-1.049000E+2	-2.422000E+2	1.530710E+3	-1.151000E+2	-2.542000E+2	1.530710E+3	-1.108000E+2	-2.898000E+2
1.530720E+3	-1.791000E+2	-3.591000E+2	1.530720E+3	-9.219000E+1	-2.702900E+2	1.537200E+3	-2.153000E+1	-1.455300E+2	1.530720E+3	-1.047000E+2	-2.842000E+2	1.530720E+3	-1.041000E+2	-2.414000E+2	1.530720E+3	-1.146000E+2	-2.537000E+2	1.530720E+3	-1.102000E+2	-2.892000E+2
1.530730E+3	-1.785000E+2	-3.585000E+2	1.530730E+3	-9.144000E+1	-2.695400E+2	1.537300E+3	-1.945000E+1	-1.434500E+2	1.530730E+3	-1.042000E+2	-2.837000E+2	1.530730E+3	-1.035000E+2	-2.408000E+2	1.530730E+3	-1.144000E+2	-2.535000E+2	1.530730E+3	-1.096000E+2	-2.886000E+2
1.530740E+3	-1.781000E+2	-3.581000E+2	1.530740E+3	-9.077000E+1	-2.688700E+2	1.537400E+3	-1.691000E+1	-1.409100E+2	1.530740E+3	-1.040000E+2	-2.835000E+2	1.530740E+3	-1.031000E+2	-2.404000E+2	1.530740E+3	-1.142000E+2	-2.533000E+2	1.530740E+3	-1.092000E+2	-2.882000E+2
1.530750E+3	-1.771000E+2	-3.571000E+2	1.530750E+3	-9.031000E+1	-2.684100E+2	1.537500E+3	-1.355000E+1	-1.375500E+2	1.530750E+3	-1.038000E+2	-2.833000E+2	1.530750E+3	-1.029000E+2	-2.402000E+2	1.530750E+3	-1.140000E+2	-2.531000E+2	1.530750E+3	-1.089000E+2	-2.879000E+2
1.530760E+3	-1.765000E+2	-3.565000E+2	1.530760E+3	-8.992000E+1	-2.680200E+2	1.537600E+3	-1.007000E+1	-1.340700E+2	1.530760E+3	-1.035000E+2	-2.830000E+2	1.530760E+3	-1.025000E+2	-2.398000E+2	1.530760E+3	-1.137000E+2	-2.528000E+2	1.530760E+3	-1.086000E+2	-2.876000E+2
1.530770E+3	-1.760000E+2	-3.560000E+2	1.530770E+3	-8.965000E+1	-2.677500E+2	1.537700E+3	-7.352000E+0	-1.313520E+2	1.530770E+3	-1.030000E+2	-2.825000E+2	1.530770E+3	-1.019000E+2	-2.392000E+2	1.530770E+3	-1.134000E+2	-2.525000E+2	1.530770E+3	-1.084000E+2	-2.874000E+2
1.530780E+3	-1.756000E+2	-3.556000E+2	1.530780E+3	-8.950000E+1	-2.676000E+2	1.537800E+3	-5.773000E+0	-1.297730E+2	1.530780E+3	-1.026000E+2	-2.821000E+2	1.530780E+3	-1.017000E+2	-2.390000E+2	1.530780E+3	-1.132000E+2	-2.523000E+2	1.530780E+3	-1.081000E+2	-2.871000E+2
1.530790E+3	-1.754000E+2	-3.554000E+2	1.530790E+3	-8.928000E+1	-2.673800E+2	1.537900E+3	-5.898000E+0	-1.298980E+2	1.530790E+3	-1.023000E+2	-2.818000E+2	1.530790E+3	-1.015000E+2	-2.388000E+2	1.530790E+3	-1.130000E+2	-2.521000E+2	1.530790E+3	-1.080000E+2	-2.870000E+2
1.530800E+3	-1.753000E+2	-3.553000E+2	1.530800E+3	-8.895000E+1	-2.670500E+2	1.538000E+3	-7.008000E+0	-1.310080E+2	1.530800E+3	-1.020000E+2	-2.815000E+2	1.530800E+3	-1.014000E+2	-2.387000E+2	1.530800E+3	-1.129000E+2	-2.520000E+2	1.530800E+3	-1.079000E+2	-2.869000E+2
1.530810E+3	-1.750000E+2	-3.550000E+2	1.530810E+3	-8.837000E+1	-2.664700E+2	1.538100E+3	-8.695000E+0	-1.326950E+2	1.530810E+3	-1.017000E+2	-2.812000E+2	1.530810E+3	-1.011000E+2	-2.384000E+2	1.530810E+3	-1.128000E+2	-2.519000E+2	1.530810E+3	-1.078000E+2	-2.868000E+2
1.530820E+3	-1.747000E+2	-3.547000E+2	1.530820E+3	-8.802000E+1	-2.661200E+2	1.538200E+3	-1.001000E+1	-1.340100E+2	1.530820E+3	-1.014000E+2	-2.809000E+2	1.530820E+3	-1.009000E+2	-2.382000E+2	1.530820E+3	-1.128000E+2	-2.519000E+2	1.530820E+3	-1.077000E+2	-2.867000E+2
1.530830E+3	-1.744000E+2	-3.544000E+2	1.530830E+3	-8.776000E+1	-2.658600E+2	1.538300E+3	-1.038000E+1	-1.343800E+2	1.530830E+3	-1.011000E+2	-2.806000E+2	1.530830E+3	-1.007000E+2	-2.380000E+2	1.530830E+3	-1.127000E+2	-2.518000E+2	1.530830E+3	-1.077000E+2	-2.867000E+2
1.530840E+3	-1.734000E+2	-3.534000E+2	1.530840E+3	-8.739000E+1	-2.654900E+2	1.538400E+3	-9.891000E+0	-1.338910E+2	1.530840E+3	-1.009000E+2	-2.804000E+2	1.530840E+3	-1.002000E+2	-2.375000E+2	1.530840E+3	-1.126000E+2	-2.517000E+2	1.530840E+3	-1.078000E+2	-2.868000E+2
1.530850E+3	-1.731000E+2	-3.531000E+2	1.530850E+3	-8.706000E+1	-2.651600E+2	1.538500E+3	-8.422000E+0	-1.324220E+2	1.530850E+3	-1.008000E+2	-2.803000E+2	1.530850E+3	-9.997000E+1	-2.372700E+2	1.530850E+3	-1.126000E+2	-2.517000E+2	1.530850E+3	-1.078000E+2	-2.868000E+2
1.530860E+3	-1.729000E+2	-3.529000E+2	1.530860E+3	-8.679000E+1	-2.648900E+2	1.538600E+3	-5.586000E+0	-1.295860E+2	1.530860E+3	-1.008000E+2	-2.803000E+2	1.530860E+3	-9.980000E+1	-2.371000E+2	1.530860E+3	-1.126000E+2	-2.517000E+2	1.530860E+3	-1.079000E+2	-2.869000E+2
1.530870E+3	-1.727000E+2	-3.527000E+2	1.530870E+3	-8.656000E+1	-2.646600E+2	1.538700E+3	-1.539000E+0	-1.255390E+2	1.530870E+3	-1.008000E+2	-2.803000E+2	1.530870E+3	-9.963000E+1	-2.369300E+2	1.530870E+3	-1.127000E+2	-2.518000E+2	1.530870E+3	-1.079000E+2	-2.869000E+2
1.530880E+3	-1.725000E+2	-3.525000E+2	1.530880E+3	-8.633000E+1	-2.644300E+2	1.538800E+3	2.688000E+0	-1.213120E+2	1.530880E+3	-1.006000E+2	-2.801000E+2	1.530880E+3	-9.928000E+1	-2.365800E+2	1.530880E+3	-1.127000E+2	-2.518000E+2	1.530880E+3	-1.079000E+2	-2.869000E+2
1.530890E+3	-1.723000E+2	-3.523000E+2	1.530890E+3	-8.614000E+1	-2.642400E+2	1.538900E+3	4.656000E+0	-1.193440E+2	1.530890E+3	-9.998000E+1	-2.794800E+2	1.530890E+3	-9.925000E+1	-2.365500E+2	1.530890E+3	-1.128000E+2	-2.519000E+2	1.530890E+3	-1.082000E+2	-2.872000E+2
1.530900E+3	-1.721000E+2	-3.521000E+2	1.530900E+3	-8.598000E+1	-2.640800E+2	1.539000E+3	5.039000E+0	-1.189610E+2	1.530900E+3	-9.978000E+1	-2.792800E+2	1.530900E+3	-9.925000E+1	-2.365500E+2	1.530900E+3	-1.128000E+2	-2.519000E+2	1.530900E+3	-1.087000E+2	-2.877000E+2
1.530910E+3	-1.720000E+2	-3.520000E+2	1.530910E+3	-8.581000E+1	-2.639100E+2	1.539100E+3	4.156000E+0	-1.198440E+2	1.530910E+3	-9.965000E+1	-2.791500E+2	1.530910E+3	-9.920000E+1	-2.365000E+2	1.530910E+3	-1.128000E+2	-2.519000E+2	1.530910E+3	-1.090000E+2	-2.880000E+2
1.530920E+3	-1.719000E+2	-3.519000E+2	1.530920E+3	-8.566000E+1	-2.637600E+2	1.539200E+3	2.500000E+0	-1.215000E+2	1.530920E+3	-9.951000E+1	-2.790100E+2	1.530920E+3	-9.915000E+1	-2.364500E+2	1.530920E+3	-1.129000E+2	-2.520000E+2	1.530920E+3	-1.092000E+2	-2.882000E+2
1.530930E+3	-1.718000E+2	-3.518000E+2	1.530930E+3	-8.556000E+1	-2.636600E+2	1.539300E+3	8.828000E-1	-1.231172E+2	1.530930E+3	-9.938000E+1	-2.788800E+2	1.530930E+3	-9.912000E+1	-2.364200E+2	1.530930E+3	-1.130000E+2	-2.521000E+2	1.530930E+3	-1.093000E+2	-2.883000E+2
1.530940E+3	-1.718000E+2	-3.518000E+2	1.530940E+3	-8.549000E+1	-2.635900E+2	1.539400E+3	-2.109000E-1	-1.242109E+2	1.530940E+3	-9.916000E+1	-2.786600E+2	1.530940E+3	-9.911000E+1	-2.364100E+2	1.530940E+3	-1.131000E+2	-2.522000E+2	1.530940E+3	-1.095000E+2	-2.885000E+2
1.530950E+3	-1.719000E+2	-3.519000E+2	1.530950E+3	-8.543000E+1	-2.635300E+2	1.539500E+3	-3.125000E-2	-1.240312E+2	1.530950E+3	-9.908000E+1	-2.785800E+2	1.530950E+3	-9.908000E+1	-2.363800E+2	1.530950E+3	-1.134000E+2	-2.525000E+2	1.530950E+3	-1.098000E+2	-2.888000E+2
1.530960E+3	-1.720000E+2	-3.520000E+2	1.530960E+3	-8.538000E+1	-2.634800E+2	1.539600E+3	1.539000E+0	-1.224610E+2	1.530960E+3	-9.917000E+1	-2.786700E+2	1.530960E+3	-9.903000E+1	-2.363300E+2	1.530960E+3	-1.139000E+2	-2.530000E+2	1.530960E+3	-1.101000E+2	-2.891000E+2
1.530970E+3	-1.723000E+2	-3.523000E+2	1.530970E+3	-8.534000E+1	-2.634400E+2	1.539700E+3	8.039000E+0	-1.159610E+2	1.530970E+3	-9.945000E+1	-2.789500E+2	1.530970E+3	-9.901000E+1	-2.363100E+2	1.530970E+3	-1.144000E+2	-2.535000E+2	1.530970E+3	-1.104000E+2	-2.894000E+2
1.530980E+3	-1.725000E+2	-3.525000E+2	1.530980E+3	-8.531000E+1	-2.634100E+2	1.539800E+3	1.087000E+1	-1.131300E+2	1.530980E+3	-9.981000E+1	-2.793100E+2	1.530980E+3	-9.904000E+1	-2.363400E+2	1.530980E+3	-1.147000E+2	-2.538000E+2	1.530980E+3	-1.106000E+2	-2.896000E+2
1.530990E+3	-1.729000E+2	-3.529000E+2	1.530990E+3	-8.534000E+1	-2.634400E+2	1.539900E+3	1.311000E+1	-1.108900E+2	1.530990E+3	-1.001000E+2	-2.796000E+2	1.530990E+3	-9.909000E+1	-2.363900E+2	1.530990E+3	-1.150000E+2	-2.541000E+2	1.530990E+3	-1.109000E+2	-2.899000E+2
1.531000E+3	-1.732000E+2	-3.532000E+2	1.531000E+3	-8.543000E+1	-2.635300E+2	1.540000E+3	1.454000E+1	-1.094600E+2	1.531000E+3	-1.003000E+2	-2.798000E+2	1.531000E+3	-9.922000E+1	-2.365200E+2	1.531000E+3	-1.153000E+2	-2.544000E+2	1.531000E+3	-1.113000E+2	-2.903000E+2
1.531010E+3	-1.736000E+2	-3.536000E+2	1.531010E+3	-8.552000E+1	-2.636200E+2	1.540100E+3	1.481000E+1	-1.091900E+2	1.531010E+3	-1.003000E+2	-2.798000E+2	1.531010E+3	-9.970000E+1	-2.370000E+2	1.531010E+3	-1.158000E+2	-2.549000E+2	1.531010E+3	-1.118000E+2	-2.908000E+2
1.531020E+3	-1.739000E+2	-3.539000E+2	1.531020E+3	-8.557000E+1	-2.636700E+2	1.540200E+3	1.292000E+1	-1.110800E+2	1.531020E+3	-1.003000E+2	-2.798000E+2	1.531020E+3	-9.985000E+1	-2.371500E+2	1.531020E+3	-1.161000E+2	-2.552000E+2	1.531020E+3	-1.121000E+2	-2.911000E+2
1.531030E+3	-1.741000E+2	-3.541000E+2	1.531030E+3	-8.564000E+1	-2.637400E+2	1.540300E+3	1.134000E+1	-1.126600E+2	1.531030E+3	-1.002000E+2	-2.797000E+2	1.531030E+3	-9.990000E+1	-2.372000E+2	1.531030E+3	-1.163000E+2	-2.554000E+2	1.531030E+3	-1.123000E+2	-2.913000E+2
1.531040E+3	-1.751000E+2	-3.551000E+2	1.531040E+3	-8.581000E+1	-2.639100E+2	1.540400E+3	1.023000E+1	-1.137700E+2	1.531040E+3	-1.002000E+2	-2.797000E+2	1.531040E+3	-9.991000E+1	-2.372100E+2	1.531040E+3	-1.165000E+2	-2.556000E+2	1.531040E+3	-1.125000E+2	-2.915000E+2
1.531050E+3	-1.756000E+2	-3.556000E+2	1.531050E+3	-8.598000E+1	-2.640800E+2	1.540500E+3	9.375000E+0	-1.146250E+2	1.531050E+3	-1.004000E+2	-2.799000E+2	1.531050E+3	-9.999000E+1	-2.372900E+2	1.531050E+3	-1.169000E+2	-2.560000E+2	1.531050E+3	-1.127000E+2	-2.917000E+2
1.531060E+3	-1.760000E+2	-3.560000E+2	1.531060E+3	-8.613000E+1	-2.642300E+2	1.540600E+3	9.383000E+0	-1.146170E+2	1.531060E+3	-1.006000E+2	-2.801000E+2	1.531060E+3	-1.001000E+2	-2.374000E+2	1.531060E+3	-1.174000E+2	-2.565000E+2	1.531060E+3	-1.130000E+2	-2.920000E+2
1.531070E+3	-1.762000E+2	-3.562000E+2	1.531070E+3	-8.626000E+1	-2.643600E+2	1.540700E+3	1.068000E+1	-1.133200E+2	1.531070E+3	-1.009000E+2	-2.804000E+2	1.531070E+3	-1.003000E+2	-2.376000E+2	1.531070E+3	-1.178000E+2	-2.569000E+2	1.531070E+3	-1.132000E+2	-2.922000E+2
1.531080E+3	-1.767000E+2	-3.567000E+2	1.531080E+3	-8.645000E+1	-2.645500E+2	1.540800E+3	1.469000E+1	-1.093100E+2	1.531080E+3	-1.013000E+2	-2.808000E+2	1.531080E+3	-1.004000E+2	-2.377000E+2	1.531080E+3	-1.183000E+2	-2.574000E+2	1.531080E+3	-1.135000E+2	-2.925000E+2
1.531090E+3	-1.772000E+2	-3.572000E+2	1.531090E+3	-8.668000E+1	-2.647800E+2	1.540900E+3	1.884000E+1	-1.051600E+2	1.531090E+3	-1.015000E+2	-2.810000E+2	1.531090E+3	-1.008000E+2	-2.381000E+2	1.531090E+3	-1.187000E+2	-2.578000E+2	1.531090E+3	-1.139000E+2	-2.929000E+2
1.531100E+3	-1.781000E+2	-3.581000E+2	1.531100E+3	-8.686000E+1	-2.649600E+2	1.541000E+3	2.186000E+1	-1.021400E+2	1.531100E+3	-1.016000E+2	-2.811000E+2	1.531100E+3	-1.010000E+2	-2.383000E+2	1.531100E+3	-1.191000E+2	-2.582000E+2	1.531100E+3	-1.144000E+2	-2.934000E+2
1.531110E+3	-1.785000E+2	-3.585000E+2	1.531110E+3	-8.695000E+1	-2.650500E+2	1.541100E+3	2.410000E+1	-9.990000E+1	1.531110E+3	-1.016000E+2	-2.811000E+2	1.531110E+3	-1.012000E+2	-2.385000E+2	1.531110E+3	-1.194000E+2	-2.585000E+2	1.531110E+3	-1.152000E+2	-2.942000E+2
1.531120E+3	-1.788000E+2	-3.588000E+2	1.531120E+3	-8.702000E+1	-2.651200E+2	1.541200E+3	2.476000E+1	-9.924000E+1	1.531120E+3	-1.016000E+2	-2.811000E+2	1.531120E+3	-1.013000E+2	-2.386000E+2	1.531120E+3	-1.196000E+2	-2.587000E+2	1.531120E+3	-1.153000E+2	-2.943000E+2
1.531130E+3	-1.791000E+2	-3.591000E+2	1.531130E+3	-8.716000E+1	-2.652600E+2	1.541300E+3	2.434000E+1	-9.966000E+1	1.531130E+3	-1.016000E+2	-2.811000E+2	1.531130E+3	-1.014000E+2	-2.387000E+2	1.531130E+3	-1.197000E+2	-2.588000E+2	1.531130E+3	-1.154000E+2	-2.944000E+2
1.531140E+3	-1.795000E+2	-3.595000E+2	1.531140E+3	-8.734000E+1	-2.654400E+2	1.541400E+3	2.331000E+1	-1.006900E+2	1.531140E+3	-1.015000E+2	-2.810000E+2	1.531140E+3	-1.015000E+2	-2.388000E+2	1.531140E+3	-1.198000E+2	-2.589000E+2	1.531140E+3	-1.155000E+2	-2.945000E+2
1.531150E+3	-1.800000E+2	-3.600000E+2	1.531150E+3	-8.752000E+1	-2.656200E+2	1.541500E+3	2.177000E+1	-1.022300E+2	1.531150E+3	-1.013000E+2	-2.808000E+2	1.531150E+3	-1.016000E+2	-2.389000E+2	1.531150E+3	-1.199000E+2	-2.590000E+2	1.531150E+3	-1.157000E+2	-2.947000E+2
1.531160E+3	1.790000E+2	-1.000000E+0	1.531160E+3	-8.772000E+1	-2.658200E+2	1.541600E+3	2.047000E+1	-1.035300E+2	1.531160E+3	-1.011000E+2	-2.806000E+2	1.531160E+3	-1.018000E+2	-2.391000E+2	1.531160E+3	-1.203000E+2	-2.594000E+2	1.531160E+3	-1.159000E+2	-2.949000E+2
1.531170E+3	1.783000E+2	-1.700000E+0	1.531170E+3	-8.786000E+1	-2.659600E+2	1.541700E+3	2.003000E+1	-1.039700E+2	1.531170E+3	-1.010000E+2	-2.805000E+2	1.531170E+3	-1.020000E+2	-2.393000E+2	1.531170E+3	-1.205000E+2	-2.596000E+2	1.531170E+3	-1.161000E+2	-2.951000E+2
1.531180E+3	1.778000E+2	-2.200000E+0	1.531180E+3	-8.795000E+1	-2.660500E+2	1.541800E+3	2.055000E+1	-1.034500E+2	1.531180E+3	-1.009000E+2	-2.804000E+2	1.531180E+3	-1.022000E+2	-2.395000E+2	1.531180E+3	-1.209000E+2	-2.600000E+2	1.531180E+3	-1.164000E+2	-2.954000E+2
1.531190E+3	1.776000E+2	-2.400000E+0	1.531190E+3	-8.805000E+1	-2.661500E+2	1.541900E+3	2.241000E+1	-1.015900E+2	1.531190E+3	-1.009000E+2	-2.804000E+2	1.531190E+3	-1.025000E+2	-2.398000E+2	1.531190E+3	-1.210000E+2	-2.601000E+2	1.531190E+3	-1.165000E+2	-2.955000E+2
1.531200E+3	1.771000E+2	-2.900000E+0	1.531200E+3	-8.821000E+1	-2.663100E+2	1.542000E+3	2.619000E+1	-9.781000E+1	1.531200E+3	-1.012000E+2	-2.807000E+2	1.531200E+3	-1.028000E+2	-2.401000E+2	1.531200E+3	-1.213000E+2	-2.604000E+2	1.531200E+3	-1.166000E+2	-2.956000E+2
1.531210E+3	1.761000E+2	-3.900000E+0	1.531210E+3	-8.848000E+1	-2.665800E+2	1.542100E+3	2.999000E+1	-9.401000E+1	1.531210E+3	-1.015000E+2	-2.810000E+2	1.531210E+3	-1.030000E+2	-2.403000E+2	1.531210E+3	-1.218000E+2	-2.609000E+2	1.531210E+3	-1.169000E+2	-2.959000E+2
1.531220E+3	1.751000E+2	-4.900000E+0	1.531220E+3	-8.873000E+1	-2.668300E+2	1.542200E+3	3.352000E+1	-9.048000E+1	1.531220E+3	-1.018000E+2	-2.813000E+2	1.531220E+3	-1.032000E+2	-2.405000E+2	1.531220E+3	-1.223000E+2	-2.614000E+2	1.531220E+3	-1.172000E+2	-2.962000E+2
1.531230E+3	1.744000E+2	-5.600000E+0	1.531230E+3	-8.893000E+1	-2.670300E+2	1.542300E+3	3.561000E+1	-8.839000E+1	1.531230E+3	-1.020000E+2	-2.815000E+2	1.531230E+3	-1.034000E+2	-2.407000E+2	1.531230E+3	-1.225000E+2	-2.616000E+2	1.531230E+3	-1.175000E+2	-2.965000E+2
1.531240E+3	1.737000E+2	-6.300000E+0	1.531240E+3	-8.916000E+1	-2.672600E+2	1.542400E+3	3.423000E+1	-8.977000E+1	1.531240E+3	-1.021000E+2	-2.816000E+2	1.531240E+3	-1.037000E+2	-2.410000E+2	1.531240E+3	-1.228000E+2	-2.619000E+2	1.531240E+3	-1.178000E+2	-2.968000E+2
1.531250E+3	1.728000E+2	-7.200000E+0	1.531250E+3	-8.960000E+1	-2.677000E+2	1.542500E+3	3.281000E+1	-9.119000E+1	1.531250E+3	-1.021000E+2	-2.816000E+2	1.531250E+3	-1.039000E+2	-2.412000E+2	1.531250E+3	-1.230000E+2	-2.621000E+2	1.531250E+3	-1.183000E+2	-2.973000E+2
1.531260E+3	1.715000E+2	-8.500000E+0	1.531260E+3	-8.973000E+1	-2.678300E+2	1.542600E+3	3.097000E+1	-9.303000E+1	1.531260E+3	-1.020000E+2	-2.815000E+2	1.531260E+3	-1.041000E+2	-2.414000E+2	1.531260E+3	-1.231000E+2	-2.622000E+2	1.531260E+3	-1.187000E+2	-2.977000E+2
1.531270E+3	1.709000E+2	-9.100000E+0	1.531270E+3	-8.981000E+1	-2.679100E+2	1.542700E+3	3.033000E+1	-9.367000E+1	1.531270E+3	-1.019000E+2	-2.814000E+2	1.531270E+3	-1.043000E+2	-2.416000E+2	1.531270E+3	-1.233000E+2	-2.624000E+2	1.531270E+3	-1.189000E+2	-2.979000E+2
1.531280E+3	1.703000E+2	-9.700000E+0	1.531280E+3	-9.000000E+1	-2.681000E+2	1.542800E+3	3.032000E+1	-9.368000E+1	1.531280E+3	-1.018000E+2	-2.813000E+2	1.531280E+3	-1.046000E+2	-2.419000E+2	1.531280E+3	-1.235000E+2	-2.626000E+2	1.531280E+3	-1.193000E+2	-2.983000E+2
1.531290E+3	1.695000E+2	-1.050000E+1	1.531290E+3	-9.013000E+1	-2.682300E+2	1.542900E+3	3.118000E+1	-9.282000E+1	1.531290E+3	-1.019000E+2	-2.814000E+2	1.531290E+3	-1.047000E+2	-2.420000E+2	1.531290E+3	-1.238000E+2	-2.629000E+2	1.531290E+3	-1.195000E+2	-2.985000E+2
1.531300E+3	1.685000E+2	-1.150000E+1	1.531300E+3	-9.027000E+1	-2.683700E+2	1.543000E+3	3.330000E+1	-9.070000E+1	1.531300E+3	-1.021000E+2	-2.816000E+2	1.531300E+3	-1.048000E+2	-2.421000E+2	1.531300E+3	-1.240000E+2	-2.631000E+2	1.531300E+3	-1.197000E+2	-2.987000E+2
1.531310E+3	1.677000E+2	-1.230000E+1	1.531310E+3	-9.037000E+1	-2.684700E+2	1.543100E+3	3.641000E+1	-8.759000E+1	1.531310E+3	-1.023000E+2	-2.818000E+2	1.531310E+3	-1.048000E+2	-2.421000E+2	1.531310E+3	-1.241000E+2	-2.632000E+2	1.531310E+3	-1.198000E+2	-2.988000E+2
1.531320E+3	1.657000E+2	-1.430000E+1	1.531320E+3	-9.048000E+1	-2.685800E+2	1.543200E+3	4.053000E+1	-8.347000E+1	1.531320E+3	-1.022000E+2	-2.817000E+2	1.531320E+3	-1.049000E+2	-2.422000E+2	1.531320E+3	-1.241000E+2	-2.632000E+2	1.531320E+3	-1.199000E+2	-2.989000E+2
1.531330E+3	1.651000E+2	-1.490000E+1	1.531330E+3	-9.069000E+1	-2.687900E+2	1.543300E+3	4.339000E+1	-8.061000E+1	1.531330E+3	-1.020000E+2	-2.815000E+2	1.531330E+3	-1.051000E+2	-2.424000E+2	1.531330E+3	-1.242000E+2	-2.633000E+2	1.531330E+3	-1.200000E+2	-2.990000E+2
1.531340E+3	1.646000E+2	-1.540000E+1	1.531340E+3	-9.087000E+1	-2.689700E+2	1.543400E+3	4.520000E+1	-7.880000E+1	1.531340E+3	-1.018000E+2	-2.813000E+2	1.531340E+3	-1.052000E+2	-2.425000E+2	1.531340E+3	-1.241000E+2	-2.632000E+2	1.531340E+3	-1.202000E+2	-2.992000E+2
1.531350E+3	1.641000E+2	-1.590000E+1	1.531350E+3	-9.088000E+1	-2.689800E+2	1.543500E+3	4.575000E+1	-7.825000E+1	1.531350E+3	-1.015000E+2	-2.810000E+2	1.531350E+3	-1.054000E+2	-2.427000E+2	1.531350E+3	-1.238000E+2	-2.629000E+2	1.531350E+3	-1.203000E+2	-2.993000E+2
