24/10/2012
V740D9_TEr20g200 _X	V740D9_TEr20g200_Y	V740D9_TEr20g200_Ynorm	V740D9_TEnoRing _X	V740D9_TEnoRing_Y	V740D9_TEnoRing_Ynorm	V740D9_TEr20g275 _X	V740D9_TEr20g275_Y	V740D9_TEr20g275_Ynorm	V740D9_TEr20g325 _X	V740D9_TEr20g325_Y	V740D9_TEr20g325_Ynorm	V740D9_TEr20g400 _X	V740D9_TEr20g400_Y	V740D9_TEr20g400_Ynorm	V740D9_TEr20g170g180 _X	V740D9_TEr20g170g180_Y	V740D9_TEr20g170g180_Ynorm
1.566620E+3	-3.049000E+1	-7.500000E-1				1.566620E+3	-3.131700E+1	-9.960000E-1	1.566620E+3	-3.126500E+1	-9.660000E-1	1.566620E+3	-3.098000E+1	-6.960000E-1	1.566620E+3	-3.147300E+1	-9.810000E-1
1.566630E+3	-3.040300E+1	-6.630000E-1				1.566630E+3	-3.126100E+1	-9.400000E-1	1.566630E+3	-3.134500E+1	-1.046000E+0	1.566630E+3	-3.097200E+1	-6.880000E-1	1.566630E+3	-3.145800E+1	-9.660000E-1
1.566640E+3	-3.036000E+1	-6.200000E-1				1.566640E+3	-3.125500E+1	-9.340000E-1	1.566640E+3	-3.141700E+1	-1.118000E+0	1.566640E+3	-3.096000E+1	-6.760000E-1	1.566640E+3	-3.143200E+1	-9.400000E-1
1.566650E+3	-3.035000E+1	-6.100000E-1				1.566650E+3	-3.125000E+1	-9.290000E-1	1.566650E+3	-3.143700E+1	-1.138000E+0	1.566650E+3	-3.093500E+1	-6.510000E-1	1.566650E+3	-3.145300E+1	-9.610000E-1
1.566660E+3	-3.044000E+1	-7.000000E-1				1.566660E+3	-3.127600E+1	-9.550000E-1	1.566660E+3	-3.136000E+1	-1.061000E+0	1.566660E+3	-3.090100E+1	-6.170000E-1	1.566660E+3	-3.146800E+1	-9.760000E-1
1.566670E+3	-3.045000E+1	-7.100000E-1				1.566670E+3	-3.125800E+1	-9.370000E-1	1.566670E+3	-3.123900E+1	-9.400000E-1	1.566670E+3	-3.090500E+1	-6.210000E-1	1.566670E+3	-3.147300E+1	-9.810000E-1
1.566680E+3	-3.040300E+1	-6.630000E-1				1.566680E+3	-3.122800E+1	-9.070000E-1	1.566680E+3	-3.121600E+1	-9.170000E-1	1.566680E+3	-3.091100E+1	-6.270000E-1	1.566680E+3	-3.147200E+1	-9.800000E-1
1.566690E+3	-3.037400E+1	-6.340000E-1				1.566690E+3	-3.120800E+1	-8.870000E-1	1.566690E+3	-3.119800E+1	-8.990000E-1	1.566690E+3	-3.092100E+1	-6.370000E-1	1.566690E+3	-3.147300E+1	-9.810000E-1
1.566700E+3	-3.041900E+1	-6.790000E-1				1.566700E+3	-3.123400E+1	-9.130000E-1	1.566700E+3	-3.123400E+1	-9.350000E-1	1.566700E+3	-3.092300E+1	-6.390000E-1	1.566700E+3	-3.147400E+1	-9.820000E-1
1.566710E+3	-3.051300E+1	-7.730000E-1				1.566710E+3	-3.131300E+1	-9.920000E-1	1.566710E+3	-3.124300E+1	-9.440000E-1	1.566710E+3	-3.094300E+1	-6.590000E-1	1.566710E+3	-3.148200E+1	-9.900000E-1
1.566720E+3	-3.061700E+1	-8.770000E-1				1.566720E+3	-3.135600E+1	-1.035000E+0	1.566720E+3	-3.117700E+1	-8.780000E-1	1.566720E+3	-3.093400E+1	-6.500000E-1	1.566720E+3	-3.149300E+1	-1.001000E+0
1.566730E+3	-3.062200E+1	-8.820000E-1				1.566730E+3	-3.135700E+1	-1.036000E+0	1.566730E+3	-3.114500E+1	-8.460000E-1	1.566730E+3	-3.094500E+1	-6.610000E-1	1.566730E+3	-3.144500E+1	-9.530000E-1
1.566740E+3	-3.058000E+1	-8.400000E-1				1.566740E+3	-3.132200E+1	-1.001000E+0	1.566740E+3	-3.118600E+1	-8.870000E-1	1.566740E+3	-3.092600E+1	-6.420000E-1	1.566740E+3	-3.143500E+1	-9.430000E-1
1.566750E+3	-3.047300E+1	-7.330000E-1				1.566750E+3	-3.125300E+1	-9.320000E-1	1.566750E+3	-3.127100E+1	-9.720000E-1	1.566750E+3	-3.092800E+1	-6.440000E-1	1.566750E+3	-3.149900E+1	-1.007000E+0
1.566760E+3	-3.046800E+1	-7.280000E-1				1.566760E+3	-3.124900E+1	-9.280000E-1	1.566760E+3	-3.133100E+1	-1.032000E+0	1.566760E+3	-3.096300E+1	-6.790000E-1	1.566760E+3	-3.148500E+1	-9.930000E-1
1.566770E+3	-3.044100E+1	-7.010000E-1				1.566770E+3	-3.126000E+1	-9.390000E-1	1.566770E+3	-3.132900E+1	-1.030000E+0	1.566770E+3	-3.097900E+1	-6.950000E-1	1.566770E+3	-3.147100E+1	-9.790000E-1
1.566780E+3	-3.043900E+1	-6.990000E-1				1.566780E+3	-3.126000E+1	-9.390000E-1	1.566780E+3	-3.130200E+1	-1.003000E+0	1.566780E+3	-3.097900E+1	-6.950000E-1	1.566780E+3	-3.147900E+1	-9.870000E-1
1.566790E+3	-3.046700E+1	-7.270000E-1				1.566790E+3	-3.125000E+1	-9.290000E-1	1.566790E+3	-3.126000E+1	-9.610000E-1	1.566790E+3	-3.102200E+1	-7.380000E-1	1.566790E+3	-3.149000E+1	-9.980000E-1
1.566800E+3	-3.044800E+1	-7.080000E-1				1.566800E+3	-3.122300E+1	-9.020000E-1	1.566800E+3	-3.127200E+1	-9.730000E-1	1.566800E+3	-3.099800E+1	-7.140000E-1	1.566800E+3	-3.150500E+1	-1.013000E+0
1.566810E+3	-3.044300E+1	-7.030000E-1				1.566810E+3	-3.124800E+1	-9.270000E-1	1.566810E+3	-3.132400E+1	-1.025000E+0	1.566810E+3	-3.100800E+1	-7.240000E-1	1.566810E+3	-3.151900E+1	-1.027000E+0
1.566820E+3	-3.045200E+1	-7.120000E-1				1.566820E+3	-3.124700E+1	-9.260000E-1	1.566820E+3	-3.133100E+1	-1.032000E+0	1.566820E+3	-3.101600E+1	-7.320000E-1	1.566820E+3	-3.153600E+1	-1.044000E+0
1.566830E+3	-3.053400E+1	-7.940000E-1				1.566830E+3	-3.126300E+1	-9.420000E-1	1.566830E+3	-3.132700E+1	-1.028000E+0	1.566830E+3	-3.097900E+1	-6.950000E-1	1.566830E+3	-3.152200E+1	-1.030000E+0
1.566840E+3	-3.062700E+1	-8.870000E-1				1.566840E+3	-3.129800E+1	-9.770000E-1	1.566840E+3	-3.127400E+1	-9.750000E-1	1.566840E+3	-3.096900E+1	-6.850000E-1	1.566840E+3	-3.152300E+1	-1.031000E+0
1.566850E+3	-3.060800E+1	-8.680000E-1				1.566850E+3	-3.131100E+1	-9.900000E-1	1.566850E+3	-3.127400E+1	-9.750000E-1	1.566850E+3	-3.096800E+1	-6.840000E-1	1.566850E+3	-3.154200E+1	-1.050000E+0
1.566860E+3	-3.053600E+1	-7.960000E-1				1.566860E+3	-3.131300E+1	-9.920000E-1	1.566860E+3	-3.131300E+1	-1.014000E+0	1.566860E+3	-3.092800E+1	-6.440000E-1	1.566860E+3	-3.154300E+1	-1.051000E+0
1.566870E+3	-3.056300E+1	-8.230000E-1				1.566870E+3	-3.134800E+1	-1.027000E+0	1.566870E+3	-3.127800E+1	-9.790000E-1	1.566870E+3	-3.092300E+1	-6.390000E-1	1.566870E+3	-3.151900E+1	-1.027000E+0
1.566880E+3	-3.062000E+1	-8.800000E-1				1.566880E+3	-3.135100E+1	-1.030000E+0	1.566880E+3	-3.125700E+1	-9.580000E-1	1.566880E+3	-3.098200E+1	-6.980000E-1	1.566880E+3	-3.153700E+1	-1.045000E+0
1.566890E+3	-3.053000E+1	-7.900000E-1				1.566890E+3	-3.131300E+1	-9.920000E-1	1.566890E+3	-3.132600E+1	-1.027000E+0	1.566890E+3	-3.098600E+1	-7.020000E-1	1.566890E+3	-3.156200E+1	-1.070000E+0
1.566900E+3	-3.043200E+1	-6.920000E-1				1.566900E+3	-3.126100E+1	-9.400000E-1	1.566900E+3	-3.140900E+1	-1.110000E+0	1.566900E+3	-3.102000E+1	-7.360000E-1	1.566900E+3	-3.154400E+1	-1.052000E+0
1.566910E+3	-3.041900E+1	-6.790000E-1				1.566910E+3	-3.122800E+1	-9.070000E-1	1.566910E+3	-3.142800E+1	-1.129000E+0	1.566910E+3	-3.100800E+1	-7.240000E-1	1.566910E+3	-3.154600E+1	-1.054000E+0
1.566920E+3	-3.041900E+1	-6.790000E-1				1.566920E+3	-3.125000E+1	-9.290000E-1	1.566920E+3	-3.136300E+1	-1.064000E+0	1.566920E+3	-3.099000E+1	-7.060000E-1	1.566920E+3	-3.157200E+1	-1.080000E+0
1.566930E+3	-3.043900E+1	-6.990000E-1				1.566930E+3	-3.125700E+1	-9.360000E-1	1.566930E+3	-3.133500E+1	-1.036000E+0	1.566930E+3	-3.096400E+1	-6.800000E-1	1.566930E+3	-3.158100E+1	-1.089000E+0
1.566940E+3	-3.044300E+1	-7.030000E-1				1.566940E+3	-3.126300E+1	-9.420000E-1	1.566940E+3	-3.134100E+1	-1.042000E+0	1.566940E+3	-3.095500E+1	-6.710000E-1	1.566940E+3	-3.158800E+1	-1.096000E+0
1.566950E+3	-3.040500E+1	-6.650000E-1				1.566950E+3	-3.127000E+1	-9.490000E-1	1.566950E+3	-3.132800E+1	-1.029000E+0	1.566950E+3	-3.094100E+1	-6.570000E-1	1.566950E+3	-3.161000E+1	-1.118000E+0
1.566960E+3	-3.048200E+1	-7.420000E-1				1.566960E+3	-3.129200E+1	-9.710000E-1	1.566960E+3	-3.137900E+1	-1.080000E+0	1.566960E+3	-3.095700E+1	-6.730000E-1	1.566960E+3	-3.160400E+1	-1.112000E+0
1.566970E+3	-3.058500E+1	-8.450000E-1				1.566970E+3	-3.135200E+1	-1.031000E+0	1.566970E+3	-3.140200E+1	-1.103000E+0	1.566970E+3	-3.097100E+1	-6.870000E-1	1.566970E+3	-3.158600E+1	-1.094000E+0
1.566980E+3	-3.065200E+1	-9.120000E-1				1.566980E+3	-3.139400E+1	-1.073000E+0	1.566980E+3	-3.132600E+1	-1.027000E+0	1.566980E+3	-3.094700E+1	-6.630000E-1	1.566980E+3	-3.155900E+1	-1.067000E+0
1.566990E+3	-3.068400E+1	-9.440000E-1				1.566990E+3	-3.138100E+1	-1.060000E+0	1.566990E+3	-3.129000E+1	-9.910000E-1	1.566990E+3	-3.096400E+1	-6.800000E-1	1.566990E+3	-3.153600E+1	-1.044000E+0
1.567000E+3	-3.061900E+1	-8.790000E-1				1.567000E+3	-3.136500E+1	-1.044000E+0	1.567000E+3	-3.127000E+1	-9.710000E-1	1.567000E+3	-3.097800E+1	-6.940000E-1	1.567000E+3	-3.153300E+1	-1.041000E+0
1.567010E+3	-3.052400E+1	-7.840000E-1				1.567010E+3	-3.131300E+1	-9.920000E-1	1.567010E+3	-3.138200E+1	-1.083000E+0	1.567010E+3	-3.099400E+1	-7.100000E-1	1.567010E+3	-3.157100E+1	-1.079000E+0
1.567020E+3	-3.050000E+1	-7.600000E-1				1.567020E+3	-3.130200E+1	-9.810000E-1	1.567020E+3	-3.140400E+1	-1.105000E+0	1.567020E+3	-3.100100E+1	-7.170000E-1	1.567020E+3	-3.156000E+1	-1.068000E+0
1.567030E+3	-3.048800E+1	-7.480000E-1				1.567030E+3	-3.130300E+1	-9.820000E-1	1.567030E+3	-3.137800E+1	-1.079000E+0	1.567030E+3	-3.097900E+1	-6.950000E-1	1.567030E+3	-3.157300E+1	-1.081000E+0
1.567040E+3	-3.046500E+1	-7.250000E-1				1.567040E+3	-3.130800E+1	-9.870000E-1	1.567040E+3	-3.135500E+1	-1.056000E+0	1.567040E+3	-3.098300E+1	-6.990000E-1	1.567040E+3	-3.156300E+1	-1.071000E+0
1.567050E+3	-3.047000E+1	-7.300000E-1				1.567050E+3	-3.131900E+1	-9.980000E-1	1.567050E+3	-3.134600E+1	-1.047000E+0	1.567050E+3	-3.101300E+1	-7.290000E-1	1.567050E+3	-3.155900E+1	-1.067000E+0
1.567060E+3	-3.045300E+1	-7.130000E-1				1.567060E+3	-3.131000E+1	-9.890000E-1	1.567060E+3	-3.139600E+1	-1.097000E+0	1.567060E+3	-3.104900E+1	-7.650000E-1	1.567060E+3	-3.156800E+1	-1.076000E+0
1.567070E+3	-3.047900E+1	-7.390000E-1				1.567070E+3	-3.129600E+1	-9.750000E-1	1.567070E+3	-3.145000E+1	-1.151000E+0	1.567070E+3	-3.101900E+1	-7.350000E-1	1.567070E+3	-3.157900E+1	-1.087000E+0
1.567080E+3	-3.046100E+1	-7.210000E-1				1.567080E+3	-3.130200E+1	-9.810000E-1	1.567080E+3	-3.148000E+1	-1.181000E+0	1.567080E+3	-3.102800E+1	-7.440000E-1	1.567080E+3	-3.155900E+1	-1.067000E+0
1.567090E+3	-3.056500E+1	-8.250000E-1				1.567090E+3	-3.136500E+1	-1.044000E+0	1.567090E+3	-3.143100E+1	-1.132000E+0	1.567090E+3	-3.104300E+1	-7.590000E-1	1.567090E+3	-3.157300E+1	-1.081000E+0
1.567100E+3	-3.068600E+1	-9.460000E-1				1.567100E+3	-3.139000E+1	-1.069000E+0	1.567100E+3	-3.132900E+1	-1.030000E+0	1.567100E+3	-3.104800E+1	-7.640000E-1	1.567100E+3	-3.156900E+1	-1.077000E+0
1.567110E+3	-3.067500E+1	-9.350000E-1				1.567110E+3	-3.136400E+1	-1.043000E+0	1.567110E+3	-3.132000E+1	-1.021000E+0	1.567110E+3	-3.104200E+1	-7.580000E-1	1.567110E+3	-3.155500E+1	-1.063000E+0
1.567120E+3	-3.061100E+1	-8.710000E-1				1.567120E+3	-3.136200E+1	-1.041000E+0	1.567120E+3	-3.133500E+1	-1.036000E+0	1.567120E+3	-3.107000E+1	-7.860000E-1	1.567120E+3	-3.152100E+1	-1.029000E+0
1.567130E+3	-3.056900E+1	-8.290000E-1				1.567130E+3	-3.133100E+1	-1.010000E+0	1.567130E+3	-3.138200E+1	-1.083000E+0	1.567130E+3	-3.107400E+1	-7.900000E-1	1.567130E+3	-3.154200E+1	-1.050000E+0
1.567140E+3	-3.051300E+1	-7.730000E-1				1.567140E+3	-3.131300E+1	-9.920000E-1	1.567140E+3	-3.138500E+1	-1.086000E+0	1.567140E+3	-3.105200E+1	-7.680000E-1	1.567140E+3	-3.156500E+1	-1.073000E+0
1.567150E+3	-3.054100E+1	-8.010000E-1				1.567150E+3	-3.132900E+1	-1.008000E+0	1.567150E+3	-3.133000E+1	-1.031000E+0	1.567150E+3	-3.104100E+1	-7.570000E-1	1.567150E+3	-3.155500E+1	-1.063000E+0
1.567160E+3	-3.052400E+1	-7.840000E-1				1.567160E+3	-3.131700E+1	-9.960000E-1	1.567160E+3	-3.129500E+1	-9.960000E-1	1.567160E+3	-3.104600E+1	-7.620000E-1	1.567160E+3	-3.155600E+1	-1.064000E+0
1.567170E+3	-3.051700E+1	-7.770000E-1				1.567170E+3	-3.128600E+1	-9.650000E-1	1.567170E+3	-3.133300E+1	-1.034000E+0	1.567170E+3	-3.107200E+1	-7.880000E-1	1.567170E+3	-3.154400E+1	-1.052000E+0
1.567180E+3	-3.050600E+1	-7.660000E-1				1.567180E+3	-3.128700E+1	-9.660000E-1	1.567180E+3	-3.141800E+1	-1.119000E+0	1.567180E+3	-3.106800E+1	-7.840000E-1	1.567180E+3	-3.155600E+1	-1.064000E+0
1.567190E+3	-3.055800E+1	-8.180000E-1				1.567190E+3	-3.130200E+1	-9.810000E-1	1.567190E+3	-3.147000E+1	-1.171000E+0	1.567190E+3	-3.107000E+1	-7.860000E-1	1.567190E+3	-3.155900E+1	-1.067000E+0
1.567200E+3	-3.068100E+1	-9.410000E-1				1.567200E+3	-3.132200E+1	-1.001000E+0	1.567200E+3	-3.145600E+1	-1.157000E+0	1.567200E+3	-3.110100E+1	-8.170000E-1	1.567200E+3	-3.155800E+1	-1.066000E+0
1.567210E+3	-3.071300E+1	-9.730000E-1				1.567210E+3	-3.134700E+1	-1.026000E+0	1.567210E+3	-3.143500E+1	-1.136000E+0	1.567210E+3	-3.110400E+1	-8.200000E-1	1.567210E+3	-3.157200E+1	-1.080000E+0
1.567220E+3	-3.071700E+1	-9.770000E-1				1.567220E+3	-3.134800E+1	-1.027000E+0	1.567220E+3	-3.137100E+1	-1.072000E+0	1.567220E+3	-3.110000E+1	-8.160000E-1	1.567220E+3	-3.157500E+1	-1.083000E+0
1.567230E+3	-3.066500E+1	-9.250000E-1				1.567230E+3	-3.130800E+1	-9.870000E-1	1.567230E+3	-3.133300E+1	-1.034000E+0	1.567230E+3	-3.108900E+1	-8.050000E-1	1.567230E+3	-3.158400E+1	-1.092000E+0
1.567240E+3	-3.058900E+1	-8.490000E-1				1.567240E+3	-3.127100E+1	-9.500000E-1	1.567240E+3	-3.138200E+1	-1.083000E+0	1.567240E+3	-3.106800E+1	-7.840000E-1	1.567240E+3	-3.158300E+1	-1.091000E+0
1.567250E+3	-3.054300E+1	-8.030000E-1				1.567250E+3	-3.125600E+1	-9.350000E-1	1.567250E+3	-3.138700E+1	-1.088000E+0	1.567250E+3	-3.106300E+1	-7.790000E-1	1.567250E+3	-3.159100E+1	-1.099000E+0
1.567260E+3	-3.055700E+1	-8.170000E-1				1.567260E+3	-3.131900E+1	-9.980000E-1	1.567260E+3	-3.136700E+1	-1.068000E+0	1.567260E+3	-3.105800E+1	-7.740000E-1	1.567260E+3	-3.159000E+1	-1.098000E+0
1.567270E+3	-3.056900E+1	-8.290000E-1				1.567270E+3	-3.130900E+1	-9.880000E-1	1.567270E+3	-3.136400E+1	-1.065000E+0	1.567270E+3	-3.107100E+1	-7.870000E-1	1.567270E+3	-3.160100E+1	-1.109000E+0
1.567280E+3	-3.051300E+1	-7.730000E-1				1.567280E+3	-3.128000E+1	-9.590000E-1	1.567280E+3	-3.137200E+1	-1.073000E+0	1.567280E+3	-3.110400E+1	-8.200000E-1	1.567280E+3	-3.155500E+1	-1.063000E+0
1.567290E+3	-3.050000E+1	-7.600000E-1				1.567290E+3	-3.125200E+1	-9.310000E-1	1.567290E+3	-3.139600E+1	-1.097000E+0	1.567290E+3	-3.110000E+1	-8.160000E-1	1.567290E+3	-3.156600E+1	-1.074000E+0
1.567300E+3	-3.050200E+1	-7.620000E-1				1.567300E+3	-3.125800E+1	-9.370000E-1	1.567300E+3	-3.140800E+1	-1.109000E+0	1.567300E+3	-3.110200E+1	-8.180000E-1	1.567300E+3	-3.157300E+1	-1.081000E+0
1.567310E+3	-3.050500E+1	-7.650000E-1				1.567310E+3	-3.128700E+1	-9.660000E-1	1.567310E+3	-3.142000E+1	-1.121000E+0	1.567310E+3	-3.107600E+1	-7.920000E-1	1.567310E+3	-3.159800E+1	-1.106000E+0
1.567320E+3	-3.052500E+1	-7.850000E-1				1.567320E+3	-3.128700E+1	-9.660000E-1	1.567320E+3	-3.150500E+1	-1.206000E+0	1.567320E+3	-3.109200E+1	-8.080000E-1	1.567320E+3	-3.158200E+1	-1.090000E+0
1.567330E+3	-3.054800E+1	-8.080000E-1				1.567330E+3	-3.130900E+1	-9.880000E-1	1.567330E+3	-3.152500E+1	-1.226000E+0	1.567330E+3	-3.111300E+1	-8.290000E-1	1.567330E+3	-3.162400E+1	-1.132000E+0
1.567340E+3	-3.062400E+1	-8.840000E-1				1.567340E+3	-3.127700E+1	-9.560000E-1	1.567340E+3	-3.153200E+1	-1.233000E+0	1.567340E+3	-3.111600E+1	-8.320000E-1	1.567340E+3	-3.161200E+1	-1.120000E+0
1.567350E+3	-3.071200E+1	-9.720000E-1				1.567350E+3	-3.126500E+1	-9.440000E-1	1.567350E+3	-3.145200E+1	-1.153000E+0	1.567350E+3	-3.111200E+1	-8.280000E-1	1.567350E+3	-3.159500E+1	-1.103000E+0
1.567360E+3	-3.071300E+1	-9.730000E-1				1.567360E+3	-3.130800E+1	-9.870000E-1	1.567360E+3	-3.139400E+1	-1.095000E+0	1.567360E+3	-3.106900E+1	-7.850000E-1	1.567360E+3	-3.163400E+1	-1.142000E+0
1.567370E+3	-3.068300E+1	-9.430000E-1				1.567370E+3	-3.134200E+1	-1.021000E+0	1.567370E+3	-3.140200E+1	-1.103000E+0	1.567370E+3	-3.107600E+1	-7.920000E-1	1.567370E+3	-3.164700E+1	-1.155000E+0
1.567380E+3	-3.060300E+1	-8.630000E-1				1.567380E+3	-3.135200E+1	-1.031000E+0	1.567380E+3	-3.142100E+1	-1.122000E+0	1.567380E+3	-3.107000E+1	-7.860000E-1	1.567380E+3	-3.162700E+1	-1.135000E+0
1.567390E+3	-3.056600E+1	-8.260000E-1				1.567390E+3	-3.133800E+1	-1.017000E+0	1.567390E+3	-3.143300E+1	-1.134000E+0	1.567390E+3	-3.104400E+1	-7.600000E-1	1.567390E+3	-3.164100E+1	-1.149000E+0
1.567400E+3	-3.056800E+1	-8.280000E-1				1.567400E+3	-3.129400E+1	-9.730000E-1	1.567400E+3	-3.141100E+1	-1.112000E+0	1.567400E+3	-3.103600E+1	-7.520000E-1	1.567400E+3	-3.165300E+1	-1.161000E+0
1.567410E+3	-3.053700E+1	-7.970000E-1				1.567410E+3	-3.129500E+1	-9.740000E-1	1.567410E+3	-3.141400E+1	-1.115000E+0	1.567410E+3	-3.101100E+1	-7.270000E-1	1.567410E+3	-3.168200E+1	-1.190000E+0
1.567420E+3	-3.055500E+1	-8.150000E-1				1.567420E+3	-3.128700E+1	-9.660000E-1	1.567420E+3	-3.140400E+1	-1.105000E+0	1.567420E+3	-3.102100E+1	-7.370000E-1	1.567420E+3	-3.168900E+1	-1.197000E+0
1.567430E+3	-3.052800E+1	-7.880000E-1				1.567430E+3	-3.132400E+1	-1.003000E+0	1.567430E+3	-3.144000E+1	-1.141000E+0	1.567430E+3	-3.105100E+1	-7.670000E-1	1.567430E+3	-3.164600E+1	-1.154000E+0
1.567440E+3	-3.058000E+1	-8.400000E-1				1.567440E+3	-3.134400E+1	-1.023000E+0	1.567440E+3	-3.157000E+1	-1.271000E+0	1.567440E+3	-3.109000E+1	-8.060000E-1	1.567440E+3	-3.162300E+1	-1.131000E+0
1.567450E+3	-3.066200E+1	-9.220000E-1				1.567450E+3	-3.131600E+1	-9.950000E-1	1.567450E+3	-3.161200E+1	-1.313000E+0	1.567450E+3	-3.112300E+1	-8.390000E-1	1.567450E+3	-3.161000E+1	-1.118000E+0
1.567460E+3	-3.067200E+1	-9.320000E-1				1.567460E+3	-3.132500E+1	-1.004000E+0	1.567460E+3	-3.160500E+1	-1.306000E+0	1.567460E+3	-3.113000E+1	-8.460000E-1	1.567460E+3	-3.161100E+1	-1.119000E+0
1.567470E+3	-3.072500E+1	-9.850000E-1				1.567470E+3	-3.135000E+1	-1.029000E+0	1.567470E+3	-3.150200E+1	-1.203000E+0	1.567470E+3	-3.110300E+1	-8.190000E-1	1.567470E+3	-3.164600E+1	-1.154000E+0
1.567480E+3	-3.067000E+1	-9.300000E-1				1.567480E+3	-3.141000E+1	-1.089000E+0	1.567480E+3	-3.146100E+1	-1.162000E+0	1.567480E+3	-3.106200E+1	-7.780000E-1	1.567480E+3	-3.168100E+1	-1.189000E+0
1.567490E+3	-3.059100E+1	-8.510000E-1				1.567490E+3	-3.144200E+1	-1.121000E+0	1.567490E+3	-3.147000E+1	-1.171000E+0	1.567490E+3	-3.105600E+1	-7.720000E-1	1.567490E+3	-3.170100E+1	-1.209000E+0
1.567500E+3	-3.055500E+1	-8.150000E-1				1.567500E+3	-3.145900E+1	-1.138000E+0	1.567500E+3	-3.150000E+1	-1.201000E+0	1.567500E+3	-3.105400E+1	-7.700000E-1	1.567500E+3	-3.170000E+1	-1.208000E+0
1.567510E+3	-3.058200E+1	-8.420000E-1				1.567510E+3	-3.141100E+1	-1.090000E+0	1.567510E+3	-3.147700E+1	-1.178000E+0	1.567510E+3	-3.102800E+1	-7.440000E-1	1.567510E+3	-3.170900E+1	-1.217000E+0
1.567520E+3	-3.059600E+1	-8.560000E-1				1.567520E+3	-3.135600E+1	-1.035000E+0	1.567520E+3	-3.142600E+1	-1.127000E+0	1.567520E+3	-3.103600E+1	-7.520000E-1	1.567520E+3	-3.169400E+1	-1.202000E+0
1.567530E+3	-3.062400E+1	-8.840000E-1				1.567530E+3	-3.137200E+1	-1.051000E+0	1.567530E+3	-3.142400E+1	-1.125000E+0	1.567530E+3	-3.105300E+1	-7.690000E-1	1.567530E+3	-3.166000E+1	-1.168000E+0
1.567540E+3	-3.056600E+1	-8.260000E-1				1.567540E+3	-3.141200E+1	-1.091000E+0	1.567540E+3	-3.145700E+1	-1.158000E+0	1.567540E+3	-3.111300E+1	-8.290000E-1	1.567540E+3	-3.166600E+1	-1.174000E+0
1.567550E+3	-3.057500E+1	-8.350000E-1				1.567550E+3	-3.143300E+1	-1.112000E+0	1.567550E+3	-3.155100E+1	-1.252000E+0	1.567550E+3	-3.111000E+1	-8.260000E-1	1.567550E+3	-3.165800E+1	-1.166000E+0
1.567560E+3	-3.062800E+1	-8.880000E-1				1.567560E+3	-3.141500E+1	-1.094000E+0	1.567560E+3	-3.161100E+1	-1.312000E+0	1.567560E+3	-3.113800E+1	-8.540000E-1	1.567560E+3	-3.164600E+1	-1.154000E+0
1.567570E+3	-3.072500E+1	-9.850000E-1				1.567570E+3	-3.139200E+1	-1.071000E+0	1.567570E+3	-3.155600E+1	-1.257000E+0	1.567570E+3	-3.115800E+1	-8.740000E-1	1.567570E+3	-3.166100E+1	-1.169000E+0
1.567580E+3	-3.071800E+1	-9.780000E-1				1.567580E+3	-3.136800E+1	-1.047000E+0	1.567580E+3	-3.144600E+1	-1.147000E+0	1.567580E+3	-3.115400E+1	-8.700000E-1	1.567580E+3	-3.165400E+1	-1.162000E+0
1.567590E+3	-3.072700E+1	-9.870000E-1				1.567590E+3	-3.137800E+1	-1.057000E+0	1.567590E+3	-3.142400E+1	-1.125000E+0	1.567590E+3	-3.113800E+1	-8.540000E-1	1.567590E+3	-3.169200E+1	-1.200000E+0
1.567600E+3	-3.069100E+1	-9.510000E-1				1.567600E+3	-3.145000E+1	-1.129000E+0	1.567600E+3	-3.142400E+1	-1.125000E+0	1.567600E+3	-3.109700E+1	-8.130000E-1	1.567600E+3	-3.174000E+1	-1.248000E+0
1.567610E+3	-3.067500E+1	-9.350000E-1				1.567610E+3	-3.142800E+1	-1.107000E+0	1.567610E+3	-3.142300E+1	-1.124000E+0	1.567610E+3	-3.110100E+1	-8.170000E-1	1.567610E+3	-3.178700E+1	-1.295000E+0
1.567620E+3	-3.069400E+1	-9.540000E-1				1.567620E+3	-3.139300E+1	-1.072000E+0	1.567620E+3	-3.144400E+1	-1.145000E+0	1.567620E+3	-3.110100E+1	-8.170000E-1	1.567620E+3	-3.178100E+1	-1.289000E+0
1.567630E+3	-3.070900E+1	-9.690000E-1				1.567630E+3	-3.137900E+1	-1.058000E+0	1.567630E+3	-3.143500E+1	-1.136000E+0	1.567630E+3	-3.110800E+1	-8.240000E-1	1.567630E+3	-3.180000E+1	-1.308000E+0
1.567640E+3	-3.073900E+1	-9.990000E-1				1.567640E+3	-3.143600E+1	-1.115000E+0	1.567640E+3	-3.141000E+1	-1.111000E+0	1.567640E+3	-3.113100E+1	-8.470000E-1	1.567640E+3	-3.177500E+1	-1.283000E+0
1.567650E+3	-3.071100E+1	-9.710000E-1				1.567650E+3	-3.146800E+1	-1.147000E+0	1.567650E+3	-3.148400E+1	-1.185000E+0	1.567650E+3	-3.115400E+1	-8.700000E-1	1.567650E+3	-3.175100E+1	-1.259000E+0
1.567660E+3	-3.065100E+1	-9.110000E-1				1.567660E+3	-3.147000E+1	-1.149000E+0	1.567660E+3	-3.159100E+1	-1.292000E+0	1.567660E+3	-3.117600E+1	-8.920000E-1	1.567660E+3	-3.170100E+1	-1.209000E+0
