26/07/2011
corrugada1_setbottom_C11_Pin=-1 _X	corrugada1_setbottom_C11_Pin=-1_Y	corrugada1_setbottom_C11_Pin=-1_Ynorm	corrugada1_setbottom_C11_Pin=-1 _X	corrugada1_setbottom_C11_Pin=-1_Y	corrugada1_setbottom_C11_Pin=-1_Ynorm	corrugada1_setbottom_C11_Pin=-1 _X	corrugada1_setbottom_C11_Pin=-1_Y	corrugada1_setbottom_C11_Pin=-1_Ynorm
			1.596700E+3	4.880000E+1	-1.311000E+2	1.596700E+3	5.691000E+1	-1.230900E+2
			1.596750E+3	3.945000E+1	-1.404500E+2	1.596750E+3	4.776000E+1	-1.322400E+2
			1.596800E+3	4.462000E+1	-1.352800E+2	1.596800E+3	5.294000E+1	-1.270600E+2
			1.596850E+3	4.376000E+1	-1.361400E+2	1.596850E+3	4.309000E+1	-1.369100E+2
			1.596900E+3	1.791000E+2	-8.000000E-1	1.596900E+3	1.709000E+2	-9.100000E+0
			1.596950E+3	-1.380000E+1	-1.937000E+2	1.596950E+3	1.251000E+2	-5.490000E+1
			1.597000E+3	-4.764000E+1	-2.275400E+2	1.597000E+3	-3.928000E+1	-2.192800E+2
			1.597050E+3	4.836000E+1	-1.315400E+2	1.597050E+3	0.000000E+0	-1.800000E+2
			1.597100E+3	-7.157000E+1	-2.514700E+2	1.597100E+3	4.499000E+1	-1.350100E+2
			1.597150E+3	-1.019000E+2	-2.818000E+2	1.597150E+3	-7.597000E+1	-2.559700E+2
			1.597200E+3	-3.961000E+1	-2.195100E+2	1.597200E+3	-3.727000E+1	-2.172700E+2
			1.597250E+3	-5.328000E+1	-2.331800E+2	1.597250E+3	-5.009000E+1	-2.300900E+2
			1.597300E+3	-7.127000E+1	-2.511700E+2	1.597300E+3	-6.812000E+1	-2.481200E+2
			1.597350E+3	-5.742000E+1	-2.373200E+2	1.597350E+3	-5.502000E+1	-2.350200E+2
			1.597400E+3	-4.561000E+1	-2.255100E+2	1.597400E+3	-4.352000E+1	-2.235200E+2
			1.597450E+3	-3.623000E+1	-2.161300E+2	1.597450E+3	-3.553000E+1	-2.155300E+2
			1.597500E+3	-3.754000E+1	-2.174400E+2	1.597500E+3	-3.463000E+1	-2.146300E+2
			1.597550E+3	-4.022000E+1	-2.201200E+2	1.597550E+3	-4.381000E+1	-2.238100E+2
			1.597600E+3	-2.985000E+1	-2.097500E+2	1.597600E+3	-3.522000E+1	-2.152200E+2
			1.597650E+3	-2.046000E+1	-2.003600E+2	1.597650E+3	-2.716000E+1	-2.071600E+2
			1.597700E+3	-1.012000E+1	-1.900200E+2	1.597700E+3	-1.808000E+1	-1.980800E+2
			1.597750E+3	-1.237000E+1	-1.922700E+2	1.597750E+3	-2.044000E+1	-2.004400E+2
			1.597800E+3	-1.366000E+1	-1.935600E+2	1.597800E+3	-2.247000E+1	-2.024700E+2
			1.597850E+3	-4.531000E+0	-1.844310E+2	1.597850E+3	-1.371000E+1	-1.937100E+2
			1.597900E+3	-8.391000E+0	-1.882910E+2	1.597900E+3	-1.695000E+1	-1.969500E+2
			1.597950E+3	-1.673000E+1	-1.966300E+2	1.597950E+3	-2.517000E+1	-2.051700E+2
			1.598000E+3	-1.397000E+1	-1.938700E+2	1.598000E+3	-2.109000E+1	-2.010900E+2
			1.598050E+3	-1.168000E+1	-1.915800E+2	1.598050E+3	-1.730000E+1	-1.973000E+2
			1.598100E+3	-8.555000E+0	-1.884550E+2	1.598100E+3	-1.225000E+1	-1.922500E+2
			1.598150E+3	-2.074000E+1	-2.006400E+2	1.598150E+3	-2.205000E+1	-2.020500E+2
			1.598200E+3	-2.898000E+1	-2.088800E+2	1.598200E+3	-2.895000E+1	-2.089500E+2
			1.598250E+3	-2.041000E+1	-2.003100E+2	1.598250E+3	-1.950000E+1	-1.995000E+2
			1.598300E+3	-8.711000E+0	-1.886110E+2	1.598300E+3	-6.313000E+0	-1.863130E+2
			1.598350E+3	5.156000E-1	-1.793844E+2	1.598350E+3	4.523000E+0	-1.754770E+2
			1.598400E+3	2.555000E+0	-1.773450E+2	1.598400E+3	8.117000E+0	-1.718830E+2
			1.598450E+3	-7.063000E+0	-1.869630E+2	1.598450E+3	-5.859000E-1	-1.805859E+2
			1.598500E+3	4.906000E+0	-1.749940E+2	1.598500E+3	1.208000E+1	-1.679200E+2
			1.598550E+3	-3.289000E+0	-1.831890E+2	1.598550E+3	2.195000E+0	-1.778050E+2
			1.598600E+3	-2.975000E+1	-2.096500E+2	1.598600E+3	-6.871000E+1	-2.487100E+2
			1.598650E+3	-2.970000E+1	-2.096000E+2	1.598650E+3	-2.102000E+1	-2.010200E+2
			1.598700E+3	-1.744000E+1	-1.973400E+2	1.598700E+3	-8.711000E+0	-1.887110E+2
			1.598750E+3	-6.750000E+0	-1.866500E+2	1.598750E+3	2.133000E+0	-1.778670E+2
			1.598800E+3	-3.310000E+1	-2.130000E+2	1.598800E+3	8.559000E+1	-9.441000E+1
			1.598850E+3	5.978000E+1	-1.201200E+2	1.598850E+3	8.120000E+1	-9.880000E+1
			1.598900E+3	-4.964000E+1	-2.295400E+2	1.598900E+3	-1.030000E+2	-2.830000E+2
			1.598950E+3	2.655000E+1	-1.533500E+2	1.598950E+3	1.229000E+1	-1.677100E+2
			1.599000E+3	-1.156000E+2	-2.955000E+2	1.599000E+3	1.117000E+2	-6.830000E+1
			1.599050E+3	8.053000E+1	-9.937000E+1	1.599050E+3	1.788000E+2	-1.200000E+0
			1.599100E+3	-2.104000E+1	-2.009400E+2	1.599100E+3	-6.906000E+1	-2.490600E+2
			1.599150E+3	-6.945000E+0	-1.868450E+2	1.599150E+3	-1.573000E+2	-3.373000E+2
			1.599200E+3	-1.633000E+2	-3.432000E+2	1.599200E+3	-9.140000E+1	-2.714000E+2
			1.599250E+3	-1.098000E+2	-2.897000E+2	1.599250E+3	-1.048000E+2	-2.848000E+2
			1.599300E+3	-7.795000E+1	-2.578500E+2	1.599300E+3	-7.281000E+1	-2.528100E+2
			1.599350E+3	-6.333000E+1	-2.432300E+2	1.599350E+3	-5.809000E+1	-2.380900E+2
			1.599400E+3	-1.022000E+2	-2.821000E+2	1.599400E+3	-8.020000E+1	-2.602000E+2
			1.599450E+3	1.616000E+2	-1.830000E+1	1.599450E+3	-1.040000E+2	-2.840000E+2
			1.599500E+3	1.028000E+2	-7.710000E+1	1.599500E+3	-1.518000E+2	-3.318000E+2
			1.599550E+3	-1.534000E+2	-3.333000E+2	1.599550E+3	-1.350000E+2	-3.150000E+2
			1.599600E+3	1.358000E+2	-4.410000E+1	1.599600E+3	-5.313000E+1	-2.331300E+2
			1.599650E+3	1.607000E+2	-1.920000E+1	1.599650E+3	1.724000E+2	-7.600000E+0
			1.599700E+3	-1.388000E+2	-3.187000E+2	1.599700E+3	-1.330000E+2	-3.130000E+2
			1.599750E+3	-1.188000E+2	-2.987000E+2	1.599750E+3	-1.117000E+2	-2.917000E+2
			1.599800E+3	-9.986000E+1	-2.797600E+2	1.599800E+3	-9.159000E+1	-2.715900E+2
			1.599850E+3	-1.018000E+2	-2.817000E+2	1.599850E+3	-9.215000E+1	-2.721500E+2
			1.599900E+3	-1.208000E+2	-3.007000E+2	1.599900E+3	-1.102000E+2	-2.902000E+2
			1.599950E+3	-1.176000E+2	-2.975000E+2	1.599950E+3	-1.061000E+2	-2.861000E+2
			1.600000E+3	-1.127000E+2	-2.926000E+2	1.600000E+3	-9.979000E+1	-2.797900E+2
