06/03/2012
V740 C11 Middle set
Pin 0.6dBm
MZIcorr1001 _X	MZIcorr1001_Y	MZIcorr1001_Ynorm	MZIcorr1001 _X	MZIcorr1001_Y	MZIcorr1001_Ynorm	MZIcorr51 _X	MZIcorr51_Y	MZIcorr51_Ynorm	MZIcorr101 _X	MZIcorr101_Y	MZIcorr101_Ynorm	corrWi1100_101taps _X	corrWi1100_101taps_Y	corrWi1100_101taps_Ynorm	corrWi1100_1001taps _X	corrWi1100_1001taps_Y	corrWi1100_1001taps_Ynorm
1.614510E+3	-5.718300E+1	-3.192900E+1				1.595350E+3	-5.699600E+1	-3.477800E+1	1.595350E+3	-5.119200E+1	-2.925400E+1	1.595350E+3	-6.025700E+1	-3.925300E+1	1.595350E+3	-4.341900E+1	-1.448500E+1
1.614560E+3	-5.741400E+1	-3.216000E+1				1.595400E+3	-5.689100E+1	-3.467300E+1	1.595400E+3	-5.131300E+1	-2.937500E+1	1.595400E+3	-6.024400E+1	-3.924000E+1	1.595400E+3	-4.252700E+1	-1.359300E+1
1.614610E+3	-5.736200E+1	-3.210800E+1				1.595450E+3	-5.692900E+1	-3.471100E+1	1.595450E+3	-5.125200E+1	-2.931400E+1	1.595450E+3	-6.025100E+1	-3.924700E+1	1.595450E+3	-4.091800E+1	-1.198400E+1
1.614660E+3	-5.698600E+1	-3.173200E+1				1.595500E+3	-5.706500E+1	-3.484700E+1	1.595500E+3	-5.120400E+1	-2.926600E+1	1.595500E+3	-6.030400E+1	-3.930000E+1	1.595500E+3	-3.923900E+1	-1.030500E+1
1.614710E+3	-5.699400E+1	-3.174000E+1				1.595550E+3	-5.715300E+1	-3.493500E+1	1.595550E+3	-5.138600E+1	-2.944800E+1	1.595550E+3	-6.039300E+1	-3.938900E+1	1.595550E+3	-3.865400E+1	-9.720000E+0
1.614760E+3	-5.699900E+1	-3.174500E+1				1.595600E+3	-5.726100E+1	-3.504300E+1	1.595600E+3	-5.175300E+1	-2.981500E+1	1.595600E+3	-6.044700E+1	-3.944300E+1	1.595600E+3	-3.849300E+1	-9.559000E+0
1.614810E+3	-5.668800E+1	-3.143400E+1				1.595650E+3	-5.728400E+1	-3.506600E+1	1.595650E+3	-5.205200E+1	-3.011400E+1	1.595650E+3	-6.043200E+1	-3.942800E+1	1.595650E+3	-3.838300E+1	-9.449000E+0
1.614860E+3	-5.650300E+1	-3.124900E+1				1.595700E+3	-5.719600E+1	-3.497800E+1	1.595700E+3	-5.212600E+1	-3.018800E+1	1.595700E+3	-6.032000E+1	-3.931600E+1	1.595700E+3	-3.810400E+1	-9.170000E+0
1.614910E+3	-5.652200E+1	-3.126800E+1				1.595750E+3	-5.709800E+1	-3.488000E+1	1.595750E+3	-5.224100E+1	-3.030300E+1	1.595750E+3	-6.013400E+1	-3.913000E+1	1.595750E+3	-3.772000E+1	-8.786000E+0
1.614960E+3	-5.641900E+1	-3.116500E+1				1.595800E+3	-5.713500E+1	-3.491700E+1	1.595800E+3	-5.255300E+1	-3.061500E+1	1.595800E+3	-5.990600E+1	-3.890200E+1	1.595800E+3	-3.795600E+1	-9.022000E+0
1.615010E+3	-5.641000E+1	-3.115600E+1				1.595850E+3	-5.690900E+1	-3.469100E+1	1.595850E+3	-5.264300E+1	-3.070500E+1	1.595850E+3	-5.980900E+1	-3.880500E+1	1.595850E+3	-3.871400E+1	-9.780000E+0
1.615060E+3	-5.658700E+1	-3.133300E+1				1.595900E+3	-5.681600E+1	-3.459800E+1	1.595900E+3	-5.247000E+1	-3.053200E+1	1.595900E+3	-5.981800E+1	-3.881400E+1	1.595900E+3	-3.967600E+1	-1.074200E+1
1.615110E+3	-5.703700E+1	-3.178300E+1				1.595950E+3	-5.697300E+1	-3.475500E+1	1.595950E+3	-5.252400E+1	-3.058600E+1	1.595950E+3	-5.988300E+1	-3.887900E+1	1.595950E+3	-4.050800E+1	-1.157400E+1
1.615160E+3	-5.715900E+1	-3.190500E+1				1.596000E+3	-5.714100E+1	-3.492300E+1	1.596000E+3	-5.278800E+1	-3.085000E+1	1.596000E+3	-5.995500E+1	-3.895100E+1	1.596000E+3	-4.083000E+1	-1.189600E+1
1.615210E+3	-5.712300E+1	-3.186900E+1				1.596050E+3	-5.706700E+1	-3.484900E+1	1.596050E+3	-5.289300E+1	-3.095500E+1	1.596050E+3	-5.996900E+1	-3.896500E+1	1.596050E+3	-4.111500E+1	-1.218100E+1
1.615260E+3	-5.743900E+1	-3.218500E+1				1.596100E+3	-5.709500E+1	-3.487700E+1	1.596100E+3	-5.307400E+1	-3.113600E+1	1.596100E+3	-6.010700E+1	-3.910300E+1	1.596100E+3	-4.117600E+1	-1.224200E+1
1.615310E+3	-5.763700E+1	-3.238300E+1				1.596150E+3	-5.733500E+1	-3.511700E+1	1.596150E+3	-5.323500E+1	-3.129700E+1	1.596150E+3	-6.044800E+1	-3.944400E+1	1.596150E+3	-4.038600E+1	-1.145200E+1
1.615360E+3	-5.749900E+1	-3.224500E+1				1.596200E+3	-5.739700E+1	-3.517900E+1	1.596200E+3	-5.320000E+1	-3.126200E+1	1.596200E+3	-6.039800E+1	-3.939400E+1	1.596200E+3	-3.922600E+1	-1.029200E+1
1.615410E+3	-5.731400E+1	-3.206000E+1				1.596250E+3	-5.716400E+1	-3.494600E+1	1.596250E+3	-5.320600E+1	-3.126800E+1	1.596250E+3	-6.024300E+1	-3.923900E+1	1.596250E+3	-3.836100E+1	-9.427000E+0
1.615460E+3	-5.722500E+1	-3.197100E+1				1.596300E+3	-5.711900E+1	-3.490100E+1	1.596300E+3	-5.344200E+1	-3.150400E+1	1.596300E+3	-6.013400E+1	-3.913000E+1	1.596300E+3	-3.811800E+1	-9.184000E+0
1.615510E+3	-5.714200E+1	-3.188800E+1				1.596350E+3	-5.725900E+1	-3.504100E+1	1.596350E+3	-5.341300E+1	-3.147500E+1	1.596350E+3	-6.008600E+1	-3.908200E+1	1.596350E+3	-3.855600E+1	-9.622000E+0
1.615560E+3	-5.704300E+1	-3.178900E+1				1.596400E+3	-5.729700E+1	-3.507900E+1	1.596400E+3	-5.311300E+1	-3.117500E+1	1.596400E+3	-6.014300E+1	-3.913900E+1	1.596400E+3	-3.874700E+1	-9.813000E+0
1.615610E+3	-5.703100E+1	-3.177700E+1				1.596450E+3	-5.735300E+1	-3.513500E+1	1.596450E+3	-5.334900E+1	-3.141100E+1	1.596450E+3	-6.023600E+1	-3.923200E+1	1.596450E+3	-3.880400E+1	-9.870000E+0
1.615660E+3	-5.701700E+1	-3.176300E+1				1.596500E+3	-5.747300E+1	-3.525500E+1	1.596500E+3	-5.377300E+1	-3.183500E+1	1.596500E+3	-6.028700E+1	-3.928300E+1	1.596500E+3	-3.942400E+1	-1.049000E+1
1.615710E+3	-5.675100E+1	-3.149700E+1				1.596550E+3	-5.750300E+1	-3.528500E+1	1.596550E+3	-5.359700E+1	-3.165900E+1	1.596550E+3	-6.025200E+1	-3.924800E+1	1.596550E+3	-3.946700E+1	-1.053300E+1
1.615760E+3	-5.676000E+1	-3.150600E+1				1.596600E+3	-5.744200E+1	-3.522400E+1	1.596600E+3	-5.344300E+1	-3.150500E+1	1.596600E+3	-6.009700E+1	-3.909300E+1	1.596600E+3	-3.908600E+1	-1.015200E+1
1.615810E+3	-5.704100E+1	-3.178700E+1				1.596650E+3	-5.761500E+1	-3.539700E+1	1.596650E+3	-5.367900E+1	-3.174100E+1	1.596650E+3	-6.015500E+1	-3.915100E+1	1.596650E+3	-3.927700E+1	-1.034300E+1
1.615860E+3	-5.718000E+1	-3.192600E+1				1.596700E+3	-5.766600E+1	-3.544800E+1	1.596700E+3	-5.388800E+1	-3.195000E+1	1.596700E+3	-6.040800E+1	-3.940400E+1	1.596700E+3	-3.974300E+1	-1.080900E+1
1.615910E+3	-5.705300E+1	-3.179900E+1				1.596750E+3	-5.757300E+1	-3.535500E+1	1.596750E+3	-5.377800E+1	-3.184000E+1	1.596750E+3	-6.039800E+1	-3.939400E+1	1.596750E+3	-4.057600E+1	-1.164200E+1
1.615960E+3	-5.708900E+1	-3.183500E+1				1.596800E+3	-5.742200E+1	-3.520400E+1	1.596800E+3	-5.351100E+1	-3.157300E+1	1.596800E+3	-6.033700E+1	-3.933300E+1	1.596800E+3	-4.134900E+1	-1.241500E+1
1.616010E+3	-5.727800E+1	-3.202400E+1				1.596850E+3	-5.746400E+1	-3.524600E+1	1.596850E+3	-5.327900E+1	-3.134100E+1	1.596850E+3	-6.033000E+1	-3.932600E+1	1.596850E+3	-4.140100E+1	-1.246700E+1
1.616060E+3	-5.734300E+1	-3.208900E+1				1.596900E+3	-5.755900E+1	-3.534100E+1	1.596900E+3	-5.322200E+1	-3.128400E+1	1.596900E+3	-6.041400E+1	-3.941000E+1	1.596900E+3	-4.115800E+1	-1.222400E+1
1.616110E+3	-5.731700E+1	-3.206300E+1				1.596950E+3	-5.749900E+1	-3.528100E+1	1.596950E+3	-5.339700E+1	-3.145900E+1	1.596950E+3	-6.049400E+1	-3.949000E+1	1.596950E+3	-4.112200E+1	-1.218800E+1
1.616160E+3	-5.771500E+1	-3.246100E+1				1.597000E+3	-5.745600E+1	-3.523800E+1	1.597000E+3	-5.352000E+1	-3.158200E+1	1.597000E+3	-6.053000E+1	-3.952600E+1	1.597000E+3	-3.998400E+1	-1.105000E+1
1.616210E+3	-5.785900E+1	-3.260500E+1				1.597050E+3	-5.758300E+1	-3.536500E+1	1.597050E+3	-5.351700E+1	-3.157900E+1	1.597050E+3	-6.043800E+1	-3.943400E+1	1.597050E+3	-3.876600E+1	-9.832000E+0
1.616260E+3	-5.761300E+1	-3.235900E+1				1.597100E+3	-5.754500E+1	-3.532700E+1	1.597100E+3	-5.358100E+1	-3.164300E+1	1.597100E+3	-6.026700E+1	-3.926300E+1	1.597100E+3	-3.848700E+1	-9.553000E+0
1.616310E+3	-5.762400E+1	-3.237000E+1				1.597150E+3	-5.730900E+1	-3.509100E+1	1.597150E+3	-5.392000E+1	-3.198200E+1	1.597150E+3	-6.008700E+1	-3.908300E+1	1.597150E+3	-3.864600E+1	-9.712000E+0
1.616360E+3	-5.797300E+1	-3.271900E+1				1.597200E+3	-5.721700E+1	-3.499900E+1	1.597200E+3	-5.431600E+1	-3.237800E+1	1.597200E+3	-5.989700E+1	-3.889300E+1	1.597200E+3	-3.888400E+1	-9.950000E+0
1.616410E+3	-5.786600E+1	-3.261200E+1				1.597250E+3	-5.725300E+1	-3.503500E+1	1.597250E+3	-5.456800E+1	-3.263000E+1	1.597250E+3	-5.981900E+1	-3.881500E+1	1.597250E+3	-3.890000E+1	-9.966000E+0
1.616460E+3	-5.748000E+1	-3.222600E+1				1.597300E+3	-5.727000E+1	-3.505200E+1	1.597300E+3	-5.490100E+1	-3.296300E+1	1.597300E+3	-5.985800E+1	-3.885400E+1	1.597300E+3	-3.852000E+1	-9.586000E+0
1.616510E+3	-5.740900E+1	-3.215500E+1				1.597350E+3	-5.737300E+1	-3.515500E+1	1.597350E+3	-5.555200E+1	-3.361400E+1	1.597350E+3	-5.991200E+1	-3.890800E+1	1.597350E+3	-3.881100E+1	-9.877000E+0
1.616560E+3	-5.731300E+1	-3.205900E+1				1.597400E+3	-5.747500E+1	-3.525700E+1	1.597400E+3	-5.627900E+1	-3.434100E+1	1.597400E+3	-5.993900E+1	-3.893500E+1	1.597400E+3	-4.012600E+1	-1.119200E+1
1.616610E+3	-5.696000E+1	-3.170600E+1				1.597450E+3	-5.754900E+1	-3.533100E+1	1.597450E+3	-5.662500E+1	-3.468700E+1	1.597450E+3	-6.024400E+1	-3.924000E+1	1.597450E+3	-4.198900E+1	-1.305500E+1
1.616660E+3	-5.697900E+1	-3.172500E+1				1.597500E+3	-5.774200E+1	-3.552400E+1	1.597500E+3	-5.689200E+1	-3.495400E+1	1.597500E+3	-6.101100E+1	-4.000700E+1	1.597500E+3	-4.313300E+1	-1.419900E+1
1.616710E+3	-5.732600E+1	-3.207200E+1				1.597550E+3	-5.790600E+1	-3.568800E+1	1.597550E+3	-5.726200E+1	-3.532400E+1	1.597550E+3	-6.119400E+1	-4.019000E+1	1.597550E+3	-4.398800E+1	-1.505400E+1
1.616760E+3	-5.732500E+1	-3.207100E+1				1.597600E+3	-5.792900E+1	-3.571100E+1	1.597600E+3	-5.761800E+1	-3.568000E+1	1.597600E+3	-6.111400E+1	-4.011000E+1	1.597600E+3	-4.560700E+1	-1.667300E+1
1.616810E+3	-5.714700E+1	-3.189300E+1				1.597650E+3	-5.772400E+1	-3.550600E+1	1.597650E+3	-5.744900E+1	-3.551100E+1	1.597650E+3	-6.095500E+1	-3.995100E+1	1.597650E+3	-4.785300E+1	-1.891900E+1
1.616860E+3	-5.730400E+1	-3.205000E+1				1.597700E+3	-5.784700E+1	-3.562900E+1	1.597700E+3	-5.738000E+1	-3.544200E+1	1.597700E+3	-6.083900E+1	-3.983500E+1	1.597700E+3	-4.845500E+1	-1.952100E+1
1.616910E+3	-5.787400E+1	-3.262000E+1				1.597750E+3	-5.804400E+1	-3.582600E+1	1.597750E+3	-5.751600E+1	-3.557800E+1	1.597750E+3	-6.081400E+1	-3.981000E+1	1.597750E+3	-4.816500E+1	-1.923100E+1
1.616960E+3	-5.796600E+1	-3.271200E+1				1.597800E+3	-5.805700E+1	-3.583900E+1	1.597800E+3	-5.744600E+1	-3.550800E+1	1.597800E+3	-6.086200E+1	-3.985800E+1	1.597800E+3	-4.846100E+1	-1.952700E+1
1.617010E+3	-5.763400E+1	-3.238000E+1				1.597850E+3	-5.799000E+1	-3.577200E+1	1.597850E+3	-5.736600E+1	-3.542800E+1	1.597850E+3	-6.095100E+1	-3.994700E+1	1.597850E+3	-4.847400E+1	-1.954000E+1
1.617060E+3	-5.787200E+1	-3.261800E+1				1.597900E+3	-5.803800E+1	-3.582000E+1	1.597900E+3	-5.748200E+1	-3.554400E+1	1.597900E+3	-6.102400E+1	-4.002000E+1	1.597900E+3	-4.614700E+1	-1.721300E+1
1.617110E+3	-5.827800E+1	-3.302400E+1				1.597950E+3	-5.829100E+1	-3.607300E+1	1.597950E+3	-5.763200E+1	-3.569400E+1	1.597950E+3	-6.101900E+1	-4.001500E+1	1.597950E+3	-4.372700E+1	-1.479300E+1
1.617160E+3	-5.817800E+1	-3.292400E+1				1.598000E+3	-5.866600E+1	-3.644800E+1	1.598000E+3	-5.783500E+1	-3.589700E+1	1.598000E+3	-6.090000E+1	-3.989600E+1	1.598000E+3	-4.177600E+1	-1.284200E+1
1.617210E+3	-5.795800E+1	-3.270400E+1				1.598050E+3	-5.862400E+1	-3.640600E+1	1.598050E+3	-5.804000E+1	-3.610200E+1	1.598050E+3	-6.068700E+1	-3.968300E+1	1.598050E+3	-4.068000E+1	-1.174600E+1
1.617260E+3	-5.803000E+1	-3.277600E+1				1.598100E+3	-5.856100E+1	-3.634300E+1	1.598100E+3	-5.819200E+1	-3.625400E+1	1.598100E+3	-6.050300E+1	-3.949900E+1	1.598100E+3	-4.035200E+1	-1.141800E+1
1.617310E+3	-5.780400E+1	-3.255000E+1				1.598150E+3	-5.846200E+1	-3.624400E+1	1.598150E+3	-5.805600E+1	-3.611800E+1	1.598150E+3	-6.039500E+1	-3.939100E+1	1.598150E+3	-4.019100E+1	-1.125700E+1
1.617360E+3	-5.765700E+1	-3.240300E+1				1.598200E+3	-5.839200E+1	-3.617400E+1	1.598200E+3	-5.809000E+1	-3.615200E+1	1.598200E+3	-6.037500E+1	-3.937100E+1	1.598200E+3	-4.087200E+1	-1.193800E+1
1.617410E+3	-5.742300E+1	-3.216900E+1				1.598250E+3	-5.842000E+1	-3.620200E+1	1.598250E+3	-5.833400E+1	-3.639600E+1	1.598250E+3	-6.044300E+1	-3.943900E+1	1.598250E+3	-4.185000E+1	-1.291600E+1
1.617460E+3	-5.719000E+1	-3.193600E+1				1.598300E+3	-5.843000E+1	-3.621200E+1	1.598300E+3	-5.835300E+1	-3.641500E+1	1.598300E+3	-6.054500E+1	-3.954100E+1	1.598300E+3	-4.142800E+1	-1.249400E+1
1.617510E+3	-5.699400E+1	-3.174000E+1				1.598350E+3	-5.842600E+1	-3.620800E+1	1.598350E+3	-5.819400E+1	-3.625600E+1	1.598350E+3	-6.059300E+1	-3.958900E+1	1.598350E+3	-4.096400E+1	-1.203000E+1
1.617560E+3	-5.700200E+1	-3.174800E+1				1.598400E+3	-5.842300E+1	-3.620500E+1	1.598400E+3	-5.835700E+1	-3.641900E+1	1.598400E+3	-6.053000E+1	-3.952600E+1	1.598400E+3	-4.124500E+1	-1.231100E+1
1.617610E+3	-5.721400E+1	-3.196000E+1				1.598450E+3	-5.851700E+1	-3.629900E+1	1.598450E+3	-5.836900E+1	-3.643100E+1	1.598450E+3	-6.052600E+1	-3.952200E+1	1.598450E+3	-4.135300E+1	-1.241900E+1
1.617660E+3	-5.710400E+1	-3.185000E+1				1.598500E+3	-5.847300E+1	-3.625500E+1	1.598500E+3	-5.833700E+1	-3.639900E+1	1.598500E+3	-6.085600E+1	-3.985200E+1	1.598500E+3	-4.146500E+1	-1.253100E+1
1.617710E+3	-5.728500E+1	-3.203100E+1				1.598550E+3	-5.830800E+1	-3.609000E+1	1.598550E+3	-5.863000E+1	-3.669200E+1	1.598550E+3	-6.080400E+1	-3.980000E+1	1.598550E+3	-4.125400E+1	-1.232000E+1
1.617760E+3	-5.727700E+1	-3.202300E+1				1.598600E+3	-5.833300E+1	-3.611500E+1	1.598600E+3	-5.897900E+1	-3.704100E+1	1.598600E+3	-6.070800E+1	-3.970400E+1	1.598600E+3	-4.093600E+1	-1.200200E+1
1.617810E+3	-5.747500E+1	-3.222100E+1				1.598650E+3	-5.846900E+1	-3.625100E+1	1.598650E+3	-5.933300E+1	-3.739500E+1	1.598650E+3	-6.066900E+1	-3.966500E+1	1.598650E+3	-4.102900E+1	-1.209500E+1
1.617860E+3	-5.768600E+1	-3.243200E+1				1.598700E+3	-5.854100E+1	-3.632300E+1	1.598700E+3	-6.037700E+1	-3.843900E+1	1.598700E+3	-6.075100E+1	-3.974700E+1	1.598700E+3	-4.076300E+1	-1.182900E+1
1.617910E+3	-5.789500E+1	-3.264100E+1				1.598750E+3	-5.862600E+1	-3.640800E+1	1.598750E+3	-6.039900E+1	-3.846100E+1	1.598750E+3	-6.082700E+1	-3.982300E+1	1.598750E+3	-4.006500E+1	-1.113100E+1
1.617960E+3	-5.821400E+1	-3.296000E+1				1.598800E+3	-5.878200E+1	-3.656400E+1	1.598800E+3	-6.029000E+1	-3.835200E+1	1.598800E+3	-6.089600E+1	-3.989200E+1	1.598800E+3	-3.996900E+1	-1.103500E+1
1.618010E+3	-5.842300E+1	-3.316900E+1				1.598850E+3	-5.893700E+1	-3.671900E+1	1.598850E+3	-5.996500E+1	-3.802700E+1	1.598850E+3	-6.088500E+1	-3.988100E+1	1.598850E+3	-3.992000E+1	-1.098600E+1
1.618060E+3	-5.806900E+1	-3.281500E+1				1.598900E+3	-5.888300E+1	-3.666500E+1	1.598900E+3	-5.949000E+1	-3.755200E+1	1.598900E+3	-6.079500E+1	-3.979100E+1	1.598900E+3	-3.960300E+1	-1.066900E+1
1.618110E+3	-5.769500E+1	-3.244100E+1				1.598950E+3	-5.872800E+1	-3.651000E+1	1.598950E+3	-5.889600E+1	-3.695800E+1	1.598950E+3	-6.058800E+1	-3.958400E+1	1.598950E+3	-3.956800E+1	-1.063400E+1
1.618160E+3	-5.785700E+1	-3.260300E+1				1.599000E+3	-5.866200E+1	-3.644400E+1	1.599000E+3	-5.824100E+1	-3.630300E+1	1.599000E+3	-6.032600E+1	-3.932200E+1	1.599000E+3	-3.991400E+1	-1.098000E+1
1.618210E+3	-5.821900E+1	-3.296500E+1				1.599050E+3	-5.862400E+1	-3.640600E+1	1.599050E+3	-5.783200E+1	-3.589400E+1	1.599050E+3	-6.018800E+1	-3.918400E+1	1.599050E+3	-4.054200E+1	-1.160800E+1
1.618260E+3	-5.797900E+1	-3.272500E+1				1.599100E+3	-5.863600E+1	-3.641800E+1	1.599100E+3	-5.771400E+1	-3.577600E+1	1.599100E+3	-6.016700E+1	-3.916300E+1	1.599100E+3	-4.157600E+1	-1.264200E+1
1.618310E+3	-5.782600E+1	-3.257200E+1				1.599150E+3	-5.858900E+1	-3.637100E+1	1.599150E+3	-5.754800E+1	-3.561000E+1	1.599150E+3	-6.013300E+1	-3.912900E+1	1.599150E+3	-4.262500E+1	-1.369100E+1
1.618360E+3	-5.788400E+1	-3.263000E+1				1.599200E+3	-5.861300E+1	-3.639500E+1	1.599200E+3	-5.727900E+1	-3.534100E+1	1.599200E+3	-6.006900E+1	-3.906500E+1	1.599200E+3	-4.298000E+1	-1.404600E+1
1.618410E+3	-5.770300E+1	-3.244900E+1				1.599250E+3	-5.879900E+1	-3.658100E+1	1.599250E+3	-5.718700E+1	-3.524900E+1	1.599250E+3	-6.031300E+1	-3.930900E+1	1.599250E+3	-4.272800E+1	-1.379400E+1
1.618460E+3	-5.735800E+1	-3.210400E+1				1.599300E+3	-5.915100E+1	-3.693300E+1	1.599300E+3	-5.742100E+1	-3.548300E+1	1.599300E+3	-6.086800E+1	-3.986400E+1	1.599300E+3	-4.216800E+1	-1.323400E+1
1.618510E+3	-5.762000E+1	-3.236600E+1				1.599350E+3	-5.927200E+1	-3.705400E+1	1.599350E+3	-5.751800E+1	-3.558000E+1	1.599350E+3	-6.095600E+1	-3.995200E+1	1.599350E+3	-4.184300E+1	-1.290900E+1
1.618560E+3	-5.766000E+1	-3.240600E+1				1.599400E+3	-5.915000E+1	-3.693200E+1	1.599400E+3	-5.748000E+1	-3.554200E+1	1.599400E+3	-6.083900E+1	-3.983500E+1	1.599400E+3	-4.254400E+1	-1.361000E+1
1.618610E+3	-5.733700E+1	-3.208300E+1				1.599450E+3	-5.903200E+1	-3.681400E+1	1.599450E+3	-5.735100E+1	-3.541300E+1	1.599450E+3	-6.065100E+1	-3.964700E+1	1.599450E+3	-4.386700E+1	-1.493300E+1
1.618660E+3	-5.726500E+1	-3.201100E+1				1.599500E+3	-5.908600E+1	-3.686800E+1	1.599500E+3	-5.725500E+1	-3.531700E+1	1.599500E+3	-6.047700E+1	-3.947300E+1	1.599500E+3	-4.602000E+1	-1.708600E+1
1.618710E+3	-5.767700E+1	-3.242300E+1				1.599550E+3	-5.914300E+1	-3.692500E+1	1.599550E+3	-5.727400E+1	-3.533600E+1	1.599550E+3	-6.042600E+1	-3.942200E+1	1.599550E+3	-4.906500E+1	-2.013100E+1
1.618760E+3	-5.849300E+1	-3.323900E+1				1.599600E+3	-5.920100E+1	-3.698300E+1	1.599600E+3	-5.726000E+1	-3.532200E+1	1.599600E+3	-6.043100E+1	-3.942700E+1	1.599600E+3	-5.245400E+1	-2.352000E+1
1.618810E+3	-5.840300E+1	-3.314900E+1				1.599650E+3	-5.931200E+1	-3.709400E+1	1.599650E+3	-5.731900E+1	-3.538100E+1	1.599650E+3	-6.046400E+1	-3.946000E+1	1.599650E+3	-5.269550E+1	-2.376150E+1
1.618860E+3	-5.843700E+1	-3.318300E+1				1.599700E+3	-5.963100E+1	-3.741300E+1	1.599700E+3	-5.728300E+1	-3.534500E+1	1.599700E+3	-6.049000E+1	-3.948600E+1	1.599700E+3	-5.322600E+1	-2.429200E+1
1.618910E+3	-5.894000E+1	-3.368600E+1				1.599750E+3	-5.957200E+1	-3.735400E+1	1.599750E+3	-5.721500E+1	-3.527700E+1	1.599750E+3	-6.051600E+1	-3.951200E+1	1.599750E+3	-5.393500E+1	-2.500100E+1
1.618960E+3	-5.889500E+1	-3.364100E+1				1.599800E+3	-5.958300E+1	-3.736500E+1	1.599800E+3	-5.732000E+1	-3.538200E+1	1.599800E+3	-6.063800E+1	-3.963400E+1	1.599800E+3	-5.381600E+1	-2.488200E+1
1.619010E+3	-5.828200E+1	-3.302800E+1				1.599850E+3	-5.991500E+1	-3.769700E+1	1.599850E+3	-5.745300E+1	-3.551500E+1	1.599850E+3	-6.099300E+1	-3.998900E+1	1.599850E+3	-5.252300E+1	-2.358900E+1
1.619060E+3	-5.815600E+1	-3.290200E+1				1.599900E+3	-5.998100E+1	-3.776300E+1	1.599900E+3	-5.740500E+1	-3.546700E+1	1.599900E+3	-6.092400E+1	-3.992000E+1	1.599900E+3	-5.101600E+1	-2.208200E+1
1.619110E+3	-5.838100E+1	-3.312700E+1				1.599950E+3	-5.992900E+1	-3.771100E+1	1.599950E+3	-5.743100E+1	-3.549300E+1	1.599950E+3	-6.076300E+1	-3.975900E+1	1.599950E+3	-4.940100E+1	-2.046700E+1
1.619160E+3	-5.808100E+1	-3.282700E+1				1.600000E+3	-5.993600E+1	-3.771800E+1	1.600000E+3	-5.763000E+1	-3.569200E+1	1.600000E+3	-6.070200E+1	-3.969800E+1	1.600000E+3	-4.750500E+1	-1.857100E+1
1.619210E+3	-5.777200E+1	-3.251800E+1				1.600050E+3	-6.000200E+1	-3.778400E+1	1.600050E+3	-5.776000E+1	-3.582200E+1	1.600050E+3	-6.071700E+1	-3.971300E+1	1.600050E+3	-4.474600E+1	-1.581200E+1
1.619260E+3	-5.754800E+1	-3.229400E+1				1.600100E+3	-6.010700E+1	-3.788900E+1	1.600100E+3	-5.769400E+1	-3.575600E+1	1.600100E+3	-6.080600E+1	-3.980200E+1	1.600100E+3	-4.430600E+1	-1.537200E+1
1.619310E+3	-5.745800E+1	-3.220400E+1				1.600150E+3	-6.033100E+1	-3.811300E+1	1.600150E+3	-5.766800E+1	-3.573000E+1	1.600150E+3	-6.091100E+1	-3.990700E+1	1.600150E+3	-4.473000E+1	-1.579600E+1
1.619360E+3	-5.754800E+1	-3.229400E+1				1.600200E+3	-6.040300E+1	-3.818500E+1	1.600200E+3	-5.756100E+1	-3.562300E+1	1.600200E+3	-6.090800E+1	-3.990400E+1	1.600200E+3	-4.635100E+1	-1.741700E+1
1.619410E+3	-5.796500E+1	-3.271100E+1				1.600250E+3	-6.029000E+1	-3.807200E+1	1.600250E+3	-5.741000E+1	-3.547200E+1	1.600250E+3	-6.078700E+1	-3.978300E+1	1.600250E+3	-4.629200E+1	-1.735800E+1
1.619460E+3	-5.784600E+1	-3.259200E+1				1.600300E+3	-6.035100E+1	-3.813300E+1	1.600300E+3	-5.744200E+1	-3.550400E+1	1.600300E+3	-6.084100E+1	-3.983700E+1	1.600300E+3	-4.557400E+1	-1.664000E+1
1.619510E+3	-5.734000E+1	-3.208600E+1				1.600350E+3	-6.071900E+1	-3.850100E+1	1.600350E+3	-5.754300E+1	-3.560500E+1	1.600350E+3	-6.118300E+1	-4.017900E+1	1.600350E+3	-4.581800E+1	-1.688400E+1
1.619560E+3	-5.759900E+1	-3.234500E+1				1.600400E+3	-6.085400E+1	-3.863600E+1	1.600400E+3	-5.757100E+1	-3.563300E+1	1.600400E+3	-6.111400E+1	-4.011000E+1	1.600400E+3	-4.595300E+1	-1.701900E+1
1.619610E+3	-5.836600E+1	-3.311200E+1				1.600450E+3	-6.081700E+1	-3.859900E+1	1.600450E+3	-5.770800E+1	-3.577000E+1	1.600450E+3	-6.102800E+1	-4.002400E+1	1.600450E+3	-4.466000E+1	-1.572600E+1
1.619660E+3	-5.843500E+1	-3.318100E+1				1.600500E+3	-6.087900E+1	-3.866100E+1	1.600500E+3	-5.779600E+1	-3.585800E+1	1.600500E+3	-6.101900E+1	-4.001500E+1	1.600500E+3	-4.385500E+1	-1.492100E+1
1.619710E+3	-5.841900E+1	-3.316500E+1				1.600550E+3	-6.102200E+1	-3.880400E+1	1.600550E+3	-5.779600E+1	-3.585800E+1	1.600550E+3	-6.107000E+1	-4.006600E+1	1.600550E+3	-4.395100E+1	-1.501700E+1
