24/10/2012
V740D9_TMnoRing_-0.75dBm _X	V740D9_TMnoRing_-0.75dBm_Y	V740D9_TMnoRing_-0.75dBm_Ynorm	V740D9_TMnoRing _X	V740D9_TMnoRing_Y	V740D9_TMnoRing_Ynorm	V740D9_TMr20g350 _X	V740D9_TMr20g350_Y	V740D9_TMr20g350_Ynorm	V740D9_TMr20g400 _X	V740D9_TMr20g400_Y	V740D9_TMr20g400_Ynorm	V740D9_TMr20g450 _X	V740D9_TMr20g450_Y	V740D9_TMr20g450_Ynorm	V740D9_TMr20g500 _X	V740D9_TMr20g500_Y	V740D9_TMr20g500_Ynorm	V740D9_TMr20g550 _X	V740D9_TMr20g550_Y	V740D9_TMr20g550_Ynorm	V740D9_TMr20g700 _X	V740D9_TMr20g700_Y	V740D9_TMr20g700_Ynorm	V740D9_TMr20g385g395 _X	V740D9_TMr20g385g395_Y	V740D9_TMr20g385g395_Ynorm	V740D9_TMr20g385g395 _X	V740D9_TMr20g385g395_Y	V740D9_TMr20g385g395_Ynorm	V740D9_TEr20g200 _X	V740D9_TEr20g200_Y	V740D9_TEr20g200_Ynorm	V740D9_TEnoRing _X	V740D9_TEnoRing_Y	V740D9_TEnoRing_Ynorm	V740D9_TEr20g275 _X	V740D9_TEr20g275_Y	V740D9_TEr20g275_Ynorm	V740D9_TEr20g325 _X	V740D9_TEr20g325_Y	V740D9_TEr20g325_Ynorm	V740D9_TEr20g400 _X	V740D9_TEr20g400_Y	V740D9_TEr20g400_Ynorm	V740D9_TEr20g170g180 _X	V740D9_TEr20g170g180_Y	V740D9_TEr20g170g180_Ynorm
																											1.553550E+3	-3.091200E+1	-1.228000E+0	1.558190E+3	-2.999700E+1	-2.570000E-1				1.558190E+3	-3.067300E+1	-3.520000E-1	1.558190E+3	-3.082300E+1	-5.240000E-1	1.558190E+3	-3.035600E+1	-7.200000E-2	1.558190E+3	-3.101800E+1	-5.260000E-1
																											1.553560E+3	-3.093300E+1	-1.249000E+0	1.558200E+3	-3.001400E+1	-2.740000E-1				1.558200E+3	-3.066700E+1	-3.460000E-1	1.558200E+3	-3.084300E+1	-5.440000E-1	1.558200E+3	-3.036200E+1	-7.800000E-2	1.558200E+3	-3.112900E+1	-6.370000E-1
																											1.553570E+3	-3.095800E+1	-1.274000E+0	1.558210E+3	-2.998500E+1	-2.450000E-1				1.558210E+3	-3.064600E+1	-3.250000E-1	1.558210E+3	-3.082800E+1	-5.290000E-1	1.558210E+3	-3.038500E+1	-1.010000E-1	1.558210E+3	-3.116200E+1	-6.700000E-1
																											1.553580E+3	-3.102100E+1	-1.337000E+0	1.558220E+3	-2.995600E+1	-2.160000E-1				1.558220E+3	-3.061600E+1	-2.950000E-1	1.558220E+3	-3.084400E+1	-5.450000E-1	1.558220E+3	-3.041200E+1	-1.280000E-1	1.558220E+3	-3.110000E+1	-6.080000E-1
																											1.553590E+3	-3.104500E+1	-1.361000E+0	1.558230E+3	-2.995700E+1	-2.170000E-1				1.558230E+3	-3.057300E+1	-2.520000E-1	1.558230E+3	-3.089900E+1	-6.000000E-1	1.558230E+3	-3.038900E+1	-1.050000E-1	1.558230E+3	-3.104100E+1	-5.490000E-1
																											1.553600E+3	-3.108200E+1	-1.398000E+0	1.558240E+3	-2.993900E+1	-1.990000E-1				1.558240E+3	-3.060300E+1	-2.820000E-1	1.558240E+3	-3.086700E+1	-5.680000E-1	1.558240E+3	-3.040700E+1	-1.230000E-1	1.558240E+3	-3.103100E+1	-5.390000E-1
																											1.553610E+3	-3.112300E+1	-1.439000E+0	1.558250E+3	-2.995100E+1	-2.110000E-1				1.558250E+3	-3.060800E+1	-2.870000E-1	1.558250E+3	-3.086900E+1	-5.700000E-1	1.558250E+3	-3.044900E+1	-1.650000E-1	1.558250E+3	-3.103100E+1	-5.390000E-1
																											1.553620E+3	-3.117100E+1	-1.487000E+0	1.558260E+3	-2.993800E+1	-1.980000E-1				1.558260E+3	-3.065400E+1	-3.330000E-1	1.558260E+3	-3.087000E+1	-5.710000E-1	1.558260E+3	-3.053700E+1	-2.530000E-1	1.558260E+3	-3.104400E+1	-5.520000E-1
																											1.553630E+3	-3.121500E+1	-1.531000E+0	1.558270E+3	-2.995400E+1	-2.140000E-1				1.558270E+3	-3.064100E+1	-3.200000E-1	1.558270E+3	-3.085600E+1	-5.570000E-1	1.558270E+3	-3.053300E+1	-2.490000E-1	1.558270E+3	-3.104200E+1	-5.500000E-1
																											1.553640E+3	-3.126300E+1	-1.579000E+0	1.558280E+3	-2.995900E+1	-2.190000E-1				1.558280E+3	-3.062500E+1	-3.040000E-1	1.558280E+3	-3.082600E+1	-5.270000E-1	1.558280E+3	-3.046000E+1	-1.760000E-1	1.558280E+3	-3.100400E+1	-5.120000E-1
																											1.553650E+3	-3.128300E+1	-1.599000E+0	1.558290E+3	-2.997700E+1	-2.370000E-1				1.558290E+3	-3.060900E+1	-2.880000E-1	1.558290E+3	-3.083300E+1	-5.340000E-1	1.558290E+3	-3.047500E+1	-1.910000E-1	1.558290E+3	-3.100400E+1	-5.120000E-1
																											1.553660E+3	-3.130100E+1	-1.617000E+0	1.558300E+3	-2.998000E+1	-2.400000E-1				1.558300E+3	-3.055700E+1	-2.360000E-1	1.558300E+3	-3.080200E+1	-5.030000E-1	1.558300E+3	-3.043100E+1	-1.470000E-1	1.558300E+3	-3.103900E+1	-5.470000E-1
																											1.553670E+3	-3.130300E+1	-1.619000E+0	1.558310E+3	-2.995600E+1	-2.160000E-1				1.558310E+3	-3.056900E+1	-2.480000E-1	1.558310E+3	-3.078000E+1	-4.810000E-1	1.558310E+3	-3.044300E+1	-1.590000E-1	1.558310E+3	-3.106400E+1	-5.720000E-1
																											1.553680E+3	-3.136200E+1	-1.678000E+0	1.558320E+3	-2.995300E+1	-2.130000E-1				1.558320E+3	-3.058000E+1	-2.590000E-1	1.558320E+3	-3.079500E+1	-4.960000E-1	1.558320E+3	-3.043600E+1	-1.520000E-1	1.558320E+3	-3.109800E+1	-6.060000E-1
																											1.553690E+3	-3.135000E+1	-1.666000E+0	1.558330E+3	-2.996200E+1	-2.220000E-1				1.558330E+3	-3.060100E+1	-2.800000E-1	1.558330E+3	-3.080100E+1	-5.020000E-1	1.558330E+3	-3.043300E+1	-1.490000E-1	1.558330E+3	-3.114000E+1	-6.480000E-1
																											1.553700E+3	-3.139600E+1	-1.712000E+0	1.558340E+3	-2.994200E+1	-2.020000E-1				1.558340E+3	-3.061800E+1	-2.970000E-1	1.558340E+3	-3.080000E+1	-5.010000E-1	1.558340E+3	-3.041900E+1	-1.350000E-1	1.558340E+3	-3.107400E+1	-5.820000E-1
																											1.553710E+3	-3.149600E+1	-1.812000E+0	1.558350E+3	-2.997300E+1	-2.330000E-1				1.558350E+3	-3.061000E+1	-2.890000E-1	1.558350E+3	-3.085200E+1	-5.530000E-1	1.558350E+3	-3.040900E+1	-1.250000E-1	1.558350E+3	-3.103900E+1	-5.470000E-1
																											1.553720E+3	-3.156600E+1	-1.882000E+0	1.558360E+3	-2.995700E+1	-2.170000E-1				1.558360E+3	-3.062500E+1	-3.040000E-1	1.558360E+3	-3.084800E+1	-5.490000E-1	1.558360E+3	-3.044400E+1	-1.600000E-1	1.558360E+3	-3.101000E+1	-5.180000E-1
																											1.553730E+3	-3.158500E+1	-1.901000E+0	1.558370E+3	-2.992600E+1	-1.860000E-1				1.558370E+3	-3.058500E+1	-2.640000E-1	1.558370E+3	-3.080100E+1	-5.020000E-1	1.558370E+3	-3.053300E+1	-2.490000E-1	1.558370E+3	-3.102900E+1	-5.370000E-1
																											1.553740E+3	-3.165600E+1	-1.972000E+0	1.558380E+3	-2.994000E+1	-2.000000E-1				1.558380E+3	-3.062100E+1	-3.000000E-1	1.558380E+3	-3.080300E+1	-5.040000E-1	1.558380E+3	-3.057400E+1	-2.900000E-1	1.558380E+3	-3.102700E+1	-5.350000E-1
																											1.553750E+3	-3.174700E+1	-2.063000E+0	1.558390E+3	-2.994300E+1	-2.030000E-1				1.558390E+3	-3.066900E+1	-3.480000E-1	1.558390E+3	-3.076700E+1	-4.680000E-1	1.558390E+3	-3.055200E+1	-2.680000E-1	1.558390E+3	-3.099900E+1	-5.070000E-1
																											1.553760E+3	-3.183100E+1	-2.147000E+0	1.558400E+3	-2.994000E+1	-2.000000E-1				1.558400E+3	-3.068100E+1	-3.600000E-1	1.558400E+3	-3.072900E+1	-4.300000E-1	1.558400E+3	-3.049700E+1	-2.130000E-1	1.558400E+3	-3.097300E+1	-4.810000E-1
																											1.553770E+3	-3.189000E+1	-2.206000E+0	1.558410E+3	-2.997800E+1	-2.380000E-1				1.558410E+3	-3.069400E+1	-3.730000E-1	1.558410E+3	-3.076400E+1	-4.650000E-1	1.558410E+3	-3.042200E+1	-1.380000E-1	1.558410E+3	-3.098000E+1	-4.880000E-1
																											1.553780E+3	-3.196700E+1	-2.283000E+0	1.558420E+3	-2.997600E+1	-2.360000E-1				1.558420E+3	-3.069100E+1	-3.700000E-1	1.558420E+3	-3.076900E+1	-4.700000E-1	1.558420E+3	-3.040000E+1	-1.160000E-1	1.558420E+3	-3.098200E+1	-4.900000E-1
																											1.553790E+3	-3.211000E+1	-2.426000E+0	1.558430E+3	-2.998100E+1	-2.410000E-1				1.558430E+3	-3.064800E+1	-3.270000E-1	1.558430E+3	-3.074300E+1	-4.440000E-1	1.558430E+3	-3.041100E+1	-1.270000E-1	1.558430E+3	-3.098600E+1	-4.940000E-1
																											1.553800E+3	-3.222000E+1	-2.536000E+0	1.558440E+3	-2.997100E+1	-2.310000E-1				1.558440E+3	-3.060500E+1	-2.840000E-1	1.558440E+3	-3.078700E+1	-4.880000E-1	1.558440E+3	-3.040200E+1	-1.180000E-1	1.558440E+3	-3.100600E+1	-5.140000E-1
																											1.553810E+3	-3.225900E+1	-2.575000E+0	1.558450E+3	-2.997700E+1	-2.370000E-1				1.558450E+3	-3.061300E+1	-2.920000E-1	1.558450E+3	-3.076300E+1	-4.640000E-1	1.558450E+3	-3.042800E+1	-1.440000E-1	1.558450E+3	-3.105400E+1	-5.620000E-1
																											1.553820E+3	-3.237700E+1	-2.693000E+0	1.558460E+3	-2.998700E+1	-2.470000E-1				1.558460E+3	-3.066300E+1	-3.420000E-1	1.558460E+3	-3.078200E+1	-4.830000E-1	1.558460E+3	-3.041400E+1	-1.300000E-1	1.558460E+3	-3.112000E+1	-6.280000E-1
																											1.553830E+3	-3.256100E+1	-2.877000E+0	1.558470E+3	-2.996500E+1	-2.250000E-1				1.558470E+3	-3.066000E+1	-3.390000E-1	1.558470E+3	-3.076300E+1	-4.640000E-1	1.558470E+3	-3.042600E+1	-1.420000E-1	1.558470E+3	-3.107500E+1	-5.830000E-1
																											1.553840E+3	-3.266100E+1	-2.977000E+0	1.558480E+3	-2.994900E+1	-2.090000E-1				1.558480E+3	-3.065800E+1	-3.370000E-1	1.558480E+3	-3.079500E+1	-4.960000E-1	1.558480E+3	-3.043500E+1	-1.510000E-1	1.558480E+3	-3.099800E+1	-5.060000E-1
																											1.553850E+3	-3.271200E+1	-3.028000E+0	1.558490E+3	-2.994100E+1	-2.010000E-1				1.558490E+3	-3.066700E+1	-3.460000E-1	1.558490E+3	-3.082300E+1	-5.240000E-1	1.558490E+3	-3.046000E+1	-1.760000E-1	1.558490E+3	-3.097100E+1	-4.790000E-1
																											1.553860E+3	-3.285400E+1	-3.170000E+0	1.558500E+3	-2.993100E+1	-1.910000E-1				1.558500E+3	-3.067800E+1	-3.570000E-1	1.558500E+3	-3.083400E+1	-5.350000E-1	1.558500E+3	-3.046700E+1	-1.830000E-1	1.558500E+3	-3.097400E+1	-4.820000E-1
																											1.553870E+3	-3.306700E+1	-3.383000E+0	1.558510E+3	-2.992200E+1	-1.820000E-1				1.558510E+3	-3.068000E+1	-3.590000E-1	1.558510E+3	-3.084000E+1	-5.410000E-1	1.558510E+3	-3.046000E+1	-1.760000E-1	1.558510E+3	-3.096800E+1	-4.760000E-1
																											1.553880E+3	-3.319000E+1	-3.506000E+0	1.558520E+3	-2.991100E+1	-1.710000E-1				1.558520E+3	-3.068300E+1	-3.620000E-1	1.558520E+3	-3.082300E+1	-5.240000E-1	1.558520E+3	-3.051700E+1	-2.330000E-1	1.558520E+3	-3.098700E+1	-4.950000E-1
																											1.553890E+3	-3.327100E+1	-3.587000E+0	1.558530E+3	-2.990500E+1	-1.650000E-1				1.558530E+3	-3.067000E+1	-3.490000E-1	1.558530E+3	-3.080900E+1	-5.100000E-1	1.558530E+3	-3.049000E+1	-2.060000E-1	1.558530E+3	-3.096000E+1	-4.680000E-1
																											1.553900E+3	-3.342200E+1	-3.738000E+0	1.558540E+3	-2.990500E+1	-1.650000E-1				1.558540E+3	-3.071600E+1	-3.950000E-1	1.558540E+3	-3.074700E+1	-4.480000E-1	1.558540E+3	-3.048100E+1	-1.970000E-1	1.558540E+3	-3.091900E+1	-4.270000E-1
																											1.553910E+3	-3.368100E+1	-3.997000E+0	1.558550E+3	-2.991100E+1	-1.710000E-1				1.558550E+3	-3.071300E+1	-3.920000E-1	1.558550E+3	-3.076200E+1	-4.630000E-1	1.558550E+3	-3.042300E+1	-1.390000E-1	1.558550E+3	-3.092500E+1	-4.330000E-1
																											1.553920E+3	-3.389700E+1	-4.213000E+0	1.558560E+3	-2.991400E+1	-1.740000E-1				1.558560E+3	-3.069200E+1	-3.710000E-1	1.558560E+3	-3.074400E+1	-4.450000E-1	1.558560E+3	-3.042800E+1	-1.440000E-1	1.558560E+3	-3.095300E+1	-4.610000E-1
																											1.553930E+3	-3.401800E+1	-4.334000E+0	1.558570E+3	-2.991500E+1	-1.750000E-1				1.558570E+3	-3.065700E+1	-3.360000E-1	1.558570E+3	-3.075700E+1	-4.580000E-1	1.558570E+3	-3.048500E+1	-2.010000E-1	1.558570E+3	-3.096700E+1	-4.750000E-1
																											1.553940E+3	-3.423300E+1	-4.549000E+0	1.558580E+3	-2.988200E+1	-1.420000E-1				1.558580E+3	-3.062800E+1	-3.070000E-1	1.558580E+3	-3.079800E+1	-4.990000E-1	1.558580E+3	-3.045500E+1	-1.710000E-1	1.558580E+3	-3.093700E+1	-4.450000E-1
																											1.553950E+3	-3.456500E+1	-4.881000E+0	1.558590E+3	-2.987800E+1	-1.380000E-1				1.558590E+3	-3.068800E+1	-3.670000E-1	1.558590E+3	-3.078700E+1	-4.880000E-1	1.558590E+3	-3.043100E+1	-1.470000E-1	1.558590E+3	-3.102000E+1	-5.280000E-1
																											1.553960E+3	-3.480500E+1	-5.121000E+0	1.558600E+3	-2.988300E+1	-1.430000E-1				1.558600E+3	-3.070900E+1	-3.880000E-1	1.558600E+3	-3.075900E+1	-4.600000E-1	1.558600E+3	-3.038500E+1	-1.010000E-1	1.558600E+3	-3.105700E+1	-5.650000E-1
																											1.553970E+3	-3.495000E+1	-5.266000E+0	1.558610E+3	-2.987300E+1	-1.330000E-1				1.558610E+3	-3.068000E+1	-3.590000E-1	1.558610E+3	-3.076300E+1	-4.640000E-1	1.558610E+3	-3.038100E+1	-9.700000E-2	1.558610E+3	-3.103300E+1	-5.410000E-1
																											1.553980E+3	-3.520300E+1	-5.519000E+0	1.558620E+3	-2.987400E+1	-1.340000E-1				1.558620E+3	-3.063900E+1	-3.180000E-1	1.558620E+3	-3.075400E+1	-4.550000E-1	1.558620E+3	-3.039500E+1	-1.110000E-1	1.558620E+3	-3.099400E+1	-5.020000E-1
																											1.553990E+3	-3.566000E+1	-5.976000E+0	1.558630E+3	-2.987700E+1	-1.370000E-1				1.558630E+3	-3.061900E+1	-2.980000E-1	1.558630E+3	-3.078300E+1	-4.840000E-1	1.558630E+3	-3.040100E+1	-1.170000E-1	1.558630E+3	-3.095800E+1	-4.660000E-1
																											1.554000E+3	-3.596000E+1	-6.276000E+0	1.558640E+3	-2.990100E+1	-1.610000E-1				1.558640E+3	-3.065500E+1	-3.340000E-1	1.558640E+3	-3.080800E+1	-5.090000E-1	1.558640E+3	-3.038100E+1	-9.700000E-2	1.558640E+3	-3.099700E+1	-5.050000E-1
																											1.554010E+3	-3.627600E+1	-6.592000E+0	1.558650E+3	-2.989400E+1	-1.540000E-1				1.558650E+3	-3.064600E+1	-3.250000E-1	1.558650E+3	-3.080700E+1	-5.080000E-1	1.558650E+3	-3.037100E+1	-8.700000E-2	1.558650E+3	-3.100900E+1	-5.170000E-1
																											1.554020E+3	-3.671700E+1	-7.033000E+0	1.558660E+3	-2.986500E+1	-1.250000E-1				1.558660E+3	-3.066700E+1	-3.460000E-1	1.558660E+3	-3.081600E+1	-5.170000E-1	1.558660E+3	-3.042600E+1	-1.420000E-1	1.558660E+3	-3.097400E+1	-4.820000E-1
																											1.554030E+3	-3.720300E+1	-7.519000E+0	1.558670E+3	-2.985200E+1	-1.120000E-1				1.558670E+3	-3.065600E+1	-3.350000E-1	1.558670E+3	-3.084500E+1	-5.460000E-1	1.558670E+3	-3.045300E+1	-1.690000E-1	1.558670E+3	-3.095500E+1	-4.630000E-1
																											1.554040E+3	-3.754000E+1	-7.856000E+0	1.558680E+3	-2.986700E+1	-1.270000E-1				1.558680E+3	-3.060900E+1	-2.880000E-1	1.558680E+3	-3.084000E+1	-5.410000E-1	1.558680E+3	-3.048400E+1	-2.000000E-1	1.558680E+3	-3.093100E+1	-4.390000E-1
																											1.554050E+3	-3.786100E+1	-8.177000E+0	1.558690E+3	-2.989500E+1	-1.550000E-1				1.558690E+3	-3.059200E+1	-2.710000E-1	1.558690E+3	-3.080900E+1	-5.100000E-1	1.558690E+3	-3.043200E+1	-1.480000E-1	1.558690E+3	-3.099900E+1	-5.070000E-1
																											1.554060E+3	-3.772900E+1	-8.045000E+0	1.558700E+3	-2.991000E+1	-1.700000E-1				1.558700E+3	-3.060700E+1	-2.860000E-1	1.558700E+3	-3.079100E+1	-4.920000E-1	1.558700E+3	-3.040300E+1	-1.190000E-1	1.558700E+3	-3.104900E+1	-5.570000E-1
																											1.554070E+3	-3.717600E+1	-7.492000E+0	1.558710E+3	-2.989300E+1	-1.530000E-1				1.558710E+3	-3.057300E+1	-2.520000E-1	1.558710E+3	-3.078300E+1	-4.840000E-1	1.558710E+3	-3.038600E+1	-1.020000E-1	1.558710E+3	-3.107200E+1	-5.800000E-1
																											1.554080E+3	-3.722200E+1	-7.538000E+0	1.558720E+3	-2.989100E+1	-1.510000E-1				1.558720E+3	-3.058100E+1	-2.600000E-1	1.558720E+3	-3.077300E+1	-4.740000E-1	1.558720E+3	-3.035800E+1	-7.400000E-2	1.558720E+3	-3.107500E+1	-5.830000E-1
																											1.554090E+3	-3.746400E+1	-7.780000E+0	1.558730E+3	-2.988300E+1	-1.430000E-1				1.558730E+3	-3.055600E+1	-2.350000E-1	1.558730E+3	-3.078200E+1	-4.830000E-1	1.558730E+3	-3.035900E+1	-7.500000E-2	1.558730E+3	-3.099700E+1	-5.050000E-1
																											1.554100E+3	-3.804400E+1	-8.360000E+0	1.558740E+3	-2.989400E+1	-1.540000E-1				1.558740E+3	-3.057100E+1	-2.500000E-1	1.558740E+3	-3.078300E+1	-4.840000E-1	1.558740E+3	-3.036700E+1	-8.300000E-2	1.558740E+3	-3.099200E+1	-5.000000E-1
																											1.554110E+3	-3.866800E+1	-8.984000E+0	1.558750E+3	-2.991900E+1	-1.790000E-1				1.558750E+3	-3.056800E+1	-2.470000E-1	1.558750E+3	-3.077900E+1	-4.800000E-1	1.558750E+3	-3.036200E+1	-7.800000E-2	1.558750E+3	-3.098000E+1	-4.880000E-1
																											1.554120E+3	-3.912200E+1	-9.438000E+0	1.558760E+3	-2.990300E+1	-1.630000E-1				1.558760E+3	-3.055600E+1	-2.350000E-1	1.558760E+3	-3.077700E+1	-4.780000E-1	1.558760E+3	-3.038500E+1	-1.010000E-1	1.558760E+3	-3.095500E+1	-4.630000E-1
																											1.554130E+3	-4.020200E+1	-1.051800E+1	1.558770E+3	-2.990600E+1	-1.660000E-1				1.558770E+3	-3.054000E+1	-2.190000E-1	1.558770E+3	-3.082700E+1	-5.280000E-1	1.558770E+3	-3.046000E+1	-1.760000E-1	1.558770E+3	-3.094300E+1	-4.510000E-1
																											1.554140E+3	-4.053300E+1	-1.084900E+1	1.558780E+3	-2.990400E+1	-1.640000E-1				1.558780E+3	-3.052000E+1	-1.990000E-1	1.558780E+3	-3.080600E+1	-5.070000E-1	1.558780E+3	-3.048400E+1	-2.000000E-1	1.558780E+3	-3.092600E+1	-4.340000E-1
																											1.554150E+3	-4.120300E+1	-1.151900E+1	1.558790E+3	-2.991200E+1	-1.720000E-1				1.558790E+3	-3.052800E+1	-2.070000E-1	1.558790E+3	-3.080800E+1	-5.090000E-1	1.558790E+3	-3.052700E+1	-2.430000E-1	1.558790E+3	-3.094800E+1	-4.560000E-1
																											1.554160E+3	-4.184900E+1	-1.216500E+1	1.558800E+3	-2.989200E+1	-1.520000E-1				1.558800E+3	-3.056100E+1	-2.400000E-1	1.558800E+3	-3.079300E+1	-4.940000E-1	1.558800E+3	-3.047600E+1	-1.920000E-1	1.558800E+3	-3.099600E+1	-5.040000E-1
																											1.554170E+3	-4.245900E+1	-1.277500E+1	1.558810E+3	-2.990300E+1	-1.630000E-1				1.558810E+3	-3.059800E+1	-2.770000E-1	1.558810E+3	-3.075400E+1	-4.550000E-1	1.558810E+3	-3.044500E+1	-1.610000E-1	1.558810E+3	-3.107000E+1	-5.780000E-1
																											1.554180E+3	-4.372400E+1	-1.404000E+1	1.558820E+3	-2.991800E+1	-1.780000E-1				1.558820E+3	-3.062200E+1	-3.010000E-1	1.558820E+3	-3.073300E+1	-4.340000E-1	1.558820E+3	-3.040400E+1	-1.200000E-1	1.558820E+3	-3.106200E+1	-5.700000E-1
																											1.554190E+3	-4.501300E+1	-1.532900E+1	1.558830E+3	-2.991700E+1	-1.770000E-1				1.558830E+3	-3.060400E+1	-2.830000E-1	1.558830E+3	-3.071700E+1	-4.180000E-1	1.558830E+3	-3.039300E+1	-1.090000E-1	1.558830E+3	-3.102700E+1	-5.350000E-1
																											1.554200E+3	-4.603000E+1	-1.634600E+1	1.558840E+3	-2.992500E+1	-1.850000E-1				1.558840E+3	-3.058900E+1	-2.680000E-1	1.558840E+3	-3.070100E+1	-4.020000E-1	1.558840E+3	-3.041600E+1	-1.320000E-1	1.558840E+3	-3.096600E+1	-4.740000E-1
																											1.554210E+3	-4.699000E+1	-1.730600E+1	1.558850E+3	-2.991000E+1	-1.700000E-1				1.558850E+3	-3.058200E+1	-2.610000E-1	1.558850E+3	-3.071400E+1	-4.150000E-1	1.558850E+3	-3.042800E+1	-1.440000E-1	1.558850E+3	-3.092200E+1	-4.300000E-1
																											1.554220E+3	-4.890400E+1	-1.922000E+1	1.558860E+3	-2.991300E+1	-1.730000E-1				1.558860E+3	-3.054800E+1	-2.270000E-1	1.558860E+3	-3.072900E+1	-4.300000E-1	1.558860E+3	-3.043000E+1	-1.460000E-1	1.558860E+3	-3.093300E+1	-4.410000E-1
																											1.554230E+3	-5.393900E+1	-2.425500E+1	1.558870E+3	-2.988400E+1	-1.440000E-1				1.558870E+3	-3.055500E+1	-2.340000E-1	1.558870E+3	-3.075200E+1	-4.530000E-1	1.558870E+3	-3.041100E+1	-1.270000E-1	1.558870E+3	-3.094500E+1	-4.530000E-1
																											1.554240E+3	-5.393200E+1	-2.424800E+1	1.558880E+3	-2.988300E+1	-1.430000E-1				1.558880E+3	-3.059000E+1	-2.690000E-1	1.558880E+3	-3.076100E+1	-4.620000E-1	1.558880E+3	-3.043600E+1	-1.520000E-1	1.558880E+3	-3.093500E+1	-4.430000E-1
																											1.554250E+3	-5.395900E+1	-2.427500E+1	1.558890E+3	-2.989600E+1	-1.560000E-1				1.558890E+3	-3.059300E+1	-2.720000E-1	1.558890E+3	-3.076000E+1	-4.610000E-1	1.558890E+3	-3.050300E+1	-2.190000E-1	1.558890E+3	-3.091500E+1	-4.230000E-1
																											1.554260E+3	-5.324800E+1	-2.356400E+1	1.558900E+3	-2.990100E+1	-1.610000E-1				1.558900E+3	-3.057600E+1	-2.550000E-1	1.558900E+3	-3.072000E+1	-4.210000E-1	1.558900E+3	-3.051200E+1	-2.280000E-1	1.558900E+3	-3.091600E+1	-4.240000E-1
																											1.554270E+3	-5.104900E+1	-2.136500E+1	1.558910E+3	-2.989400E+1	-1.540000E-1				1.558910E+3	-3.054700E+1	-2.260000E-1	1.558910E+3	-3.071600E+1	-4.170000E-1	1.558910E+3	-3.050000E+1	-2.160000E-1	1.558910E+3	-3.098300E+1	-4.910000E-1
																											1.554280E+3	-4.975900E+1	-2.007500E+1	1.558920E+3	-2.987800E+1	-1.380000E-1				1.558920E+3	-3.055800E+1	-2.370000E-1	1.558920E+3	-3.071400E+1	-4.150000E-1	1.558920E+3	-3.045000E+1	-1.660000E-1	1.558920E+3	-3.101500E+1	-5.230000E-1
																											1.554290E+3	-4.833500E+1	-1.865100E+1	1.558930E+3	-2.990800E+1	-1.680000E-1				1.558930E+3	-3.055700E+1	-2.360000E-1	1.558930E+3	-3.068900E+1	-3.900000E-1	1.558930E+3	-3.040700E+1	-1.230000E-1	1.558930E+3	-3.102900E+1	-5.370000E-1
																											1.554300E+3	-4.491500E+1	-1.523100E+1	1.558940E+3	-2.990900E+1	-1.690000E-1				1.558940E+3	-3.063200E+1	-3.110000E-1	1.558940E+3	-3.067900E+1	-3.800000E-1	1.558940E+3	-3.041400E+1	-1.300000E-1	1.558940E+3	-3.102500E+1	-5.330000E-1
																											1.554310E+3	-4.453200E+1	-1.484800E+1	1.558950E+3	-2.988800E+1	-1.480000E-1				1.558950E+3	-3.070700E+1	-3.860000E-1	1.558950E+3	-3.064600E+1	-3.470000E-1	1.558950E+3	-3.037100E+1	-8.700000E-2	1.558950E+3	-3.104200E+1	-5.500000E-1
																											1.554320E+3	-4.398500E+1	-1.430100E+1	1.558960E+3	-2.989500E+1	-1.550000E-1				1.558960E+3	-3.070600E+1	-3.850000E-1	1.558960E+3	-3.064500E+1	-3.460000E-1	1.558960E+3	-3.037500E+1	-9.100000E-2	1.558960E+3	-3.104200E+1	-5.500000E-1
																											1.554330E+3	-4.306300E+1	-1.337900E+1	1.558970E+3	-2.991100E+1	-1.710000E-1				1.558970E+3	-3.066300E+1	-3.420000E-1	1.558970E+3	-3.063700E+1	-3.380000E-1	1.558970E+3	-3.043300E+1	-1.490000E-1	1.558970E+3	-3.100900E+1	-5.170000E-1
																											1.554340E+3	-4.194500E+1	-1.226100E+1	1.558980E+3	-2.990300E+1	-1.630000E-1				1.558980E+3	-3.063600E+1	-3.150000E-1	1.558980E+3	-3.068000E+1	-3.810000E-1	1.558980E+3	-3.046500E+1	-1.810000E-1	1.558980E+3	-3.094600E+1	-4.540000E-1
																											1.554350E+3	-4.102800E+1	-1.134400E+1	1.558990E+3	-2.993100E+1	-1.910000E-1				1.558990E+3	-3.059900E+1	-2.780000E-1	1.558990E+3	-3.070300E+1	-4.040000E-1	1.558990E+3	-3.045900E+1	-1.750000E-1	1.558990E+3	-3.089600E+1	-4.040000E-1
																											1.554360E+3	-4.049800E+1	-1.081400E+1	1.559000E+3	-2.991900E+1	-1.790000E-1				1.559000E+3	-3.061200E+1	-2.910000E-1	1.559000E+3	-3.072300E+1	-4.240000E-1	1.559000E+3	-3.048300E+1	-1.990000E-1	1.559000E+3	-3.092000E+1	-4.280000E-1
																											1.554370E+3	-4.005200E+1	-1.036800E+1	1.559010E+3	-2.988900E+1	-1.490000E-1				1.559010E+3	-3.065500E+1	-3.340000E-1	1.559010E+3	-3.072500E+1	-4.260000E-1	1.559010E+3	-3.052500E+1	-2.410000E-1	1.559010E+3	-3.097000E+1	-4.780000E-1
